codbarras;descrip
883489000750;TIRAS REACTIVAS GENERAL ELECTRIC GE100 X 50
7707355054179;TIROSTAT 50 MG X 100 TAB MEYER
7707355054186;TIROXIN 100 mcg (LEVOTIROXINA) X 50 TAB MEYER
7707355054223;TIROXIN 25 mcg (LEVOTIROXINA) X 50 TAB MEYER
7707355054230;TIROXIN 50 mcg (LEVOTIROXINA) X 50 TAB MEYER
7707355055282;TIZAFEN 350MG/2MG X 20 TAB MEYER
7591196004727;TOBRAMICINA 0.3% SOL OFTALMICA X 5ML OFTALMI
8906112611399;TOBRAPRADEX 3MG/1MG 5ML GOTAS OFTLAMICAS ADN
7591196000491;TOBRASOL SOL OFTALMICA X 5ML OFTALMI
7591196000873;TOBRASOL UNGUENTO OFTALMI
7591196002761;TODENAC SOL OFTALMICA X 5ML OFTALMI
7591196000514;TODEX SUSP OFTALMICO X 5ML OFTALMI
7591196000897;TODEX UNGUENTO OFTALMICO 7,5GR OFTALMI
7591955001639;TOLNAFTAN 1% CREMA X 30 GR KLINOS
7591955001622;TOLNAFTAN GOTAS X 15 ML KLINOS
7591821210547;TONERVOL 5MG TAB. X 30 FARMA
7593862000026;TONICO FACIAL PIEL GRASA A MIXTA BASTT
7593862000033;TONICO FACIAL PIEL NORMAL A SECA BASTT
7591243851083;TONUM SUSPENSION ORAL 1MG/ML X 100ML BIOTECH
7598981001107;TOPIRAMATO 100MG X 30 TAB JMW
7598981001084;TOPIRAMATO 25MG X 30 TAB JMW
7598981001091;TOPIRAMATO 50MG X 30TAB JMW
7707355050829;TOPISET 2% CREMA 15 GR MEYER
7593090001222;TOPITOL EP (TOPIRAMATO) 50mg TAB FC PHARMA
7591519000092;TORIVAS 100MG X 30 TAB CALOX
7591519000221;TORIVAS 50 MG X 30 TABLETAS CALOX
8904180213262;TOSILAT.SULTAMICI (BACTRILYAN) 750MG X10 TAB
7591020080668;TRACEVAL 325 / 37,5MG X 20 TAB REC VALMOR
7591020080682;TRACEVAL 500 / 50MG X 20 TAB VALMOR
7592889000323;TRAMAL 50 MG  X 20 CAP CCM
7592889000071;TRAMAL GOT 100 MG X 10 ML CCM
7592889000118;TRAMAL LONG 100 X 10 CCM
7591822000444;TRATAMIENTO CAPILAR BEBE 400cm3 NATURISTIK
791466994377;TRICUDERMA (CLOTRI-GENTAMI-BETAME.)CREMA 20G
7591955000762;TRIDETARMON CREMA X 15 G ROWE
7597467000818;TRIFLO (EJERCITADOR PULMONAR)  1PZA PLUSMEDIC
8904306501105;TRIMEBUTINA - TRIMBET-200 X 100 TABS PRIMS
7703712031722;TRIMEBUTINA 200 MG X 20 TAB QUALITYMED
7592454890069;TRIMEBUTINA MALEATO 200MG X 30TAB PHARMETIQUE
6942189304118;TRIMETOPRIM/SULFAMETOXAZOL160/800MG X10TAB
6942189304101;TRIMETOPRIM/SULFAMETOXAZOL80/400MG X10TAB
8906009238555;TRIMIC FORTE L X 7 OVULOS VAGINALES BLISS GVS
7596347803471;TRIPLE ANTIBIOTICO UNGUENTO 15G SOTO GLOBAL
7591062011637;TRITTICO 50MG TB X 30 ELMOR
7591585113597;TROPOCER 90 MG X 20 COMP AP LETI
7597467000597;TUBO ENDOTRAQ C/BALON 6.5  CAJA X 10 PLUSMED
7597467000603;TUBO ENDOTRAQ C/BALON 7.0 CAJA X 10 PLUSMED
7597467000610;TUBO ENDOTRAQ C/BALON 7.5 CAJA X 10 PLUSMED
7591243850598;TYBY 80 MG - 0,5 MG ML SOLUCIÓN ORAL BIOTECH
7592803002556;UDOX 75 MG CAP X 10 DOLLDER
7750215015209;ULCEALIV (ESOMEPRAZOL) 20 MGX28 CAP. LP PORTU
7591821210288;ULCON 1g TAB X 20 FARMA
7591821210417;ULCON 1g/5ml SUSP X 80ml FARMA
7591585419606;ULGARIN 20MG X 16 CAPS LETI
7591585319609;ULGARIN 20MG X 28 CAPS LETI
7591585419613;ULGARIN 40MG X 16 CAPS LETI
7591585319616;ULGARIN 40MG X 32 CAPS LETI
7703332003628;UREADERM LACTATO X 225 G MEDIHEALTH
7593090001512;URODUTAN 200MG X 10TAB FC PHARMA
7792796484845;VAGILEN X 6 OVULOS VAGINALES FC PHARMA
7591020081023;VALDIPOT 50MG X 20 TAB GASTRORES.VALMORCA
733739100276;VALERIAN ROOT 500MG X 100 CAP NOW
7591241854703;VALERIANA 100MG TAB RECUB EST X 30  BIOTECH
7592946168423;VALERIANA CAPS X 90 ARCO IRIS
7593090000997;VALERIANA JBE X 120ML  FC PHARMA
7592946025788;VALERIANA TINTURA GTAS 30 ML ARCO IRIS
7597134000790;VALERIANA TINTURA GTAS 30 ML LA ABEJITA
7591020080934;VALPIZOP 10 MG X 20 TAB VALMOR
7591821901971;VALPRON 200MG/ML SOLUC X 30ML FARMA
7591821901964;VALPRON 250MG/5ML JARABE X 180ML FARMA
7598176000236;VALSARTAN 160MG X 10 CAP ANGELUS
7598981002708;VALSARTAN 160MG x 30 TAB VITALPHARMA
7591585175892;VALSARTAN 160MG X 7 CAP GENVEN
7591585275875;VALSARTAN 80MG X 30 TAB LETI
7591020008600;VALSARTAN HCT 160/12.5 MG X 14 TAB  GENCER
7591020008594;VALSARTAN HCT 80/12.5 MG X 14  GENCER
7592454891424;VALSARTAN+AMLODIPINA 160/10MG X10TAB  LA SANT
7591519006698;VALSARTÁN-HCT 80 MG/12,5 MG X14 TAB CALOX
75971236;VANCINA 500MG AMP IV (VANCOMICINA) ALESS
7592307000423;VARIPLANT CAPS. X45 JERICO
7599028000527;VASELINA 10 G LYA
7591616001411;VASELINA 25 GR BIOFARCO
7595492000186;VASELINA 30 G EBEN
7599028000534;VASELINA 30 G LYA
7595492000230;VASELINA 50 G EBEN
7599028000541;VASELINA 50 G LYA
7591616001428;VASELINA 50 GR BIOFARCO
7591616001398;VASELINA 85 GR BIOFARCO
8859140145179;VASO ENTRENADOR C/BOQUILLA RIGIDA BOCA ANCHA
8859140145162;VASO ENTRENADOR CON BOQUILLA RIGIDA 6M
8859140145131;VASO ENTRENADOR CON SUJETADOR Y BOQUILLA 6M+
7592601201007;VASTAN 40MG X 10 TAB MEYER
8699525012593;VAZKOR 10 MG X 20 TAB POLINAC
8699525012586;VAZKOR 5 MG X 20 TAB POLINAC
7592601000501;VECTUS 20MG X 2 TAB MEYER
7592601000518;VECTUS 5MG X 10 TAB MEYER
7592601000532;VECTUS 5MG X 30 TAB MEYER
7592349723779;VEDINOR 600MG X 15 TAB VARGAS
7598176000847;VEMANTIN (EMPAGLIFLOZINA) 25MG X 30 TAB ANGEL
7592307001437;VENASPLANT X 30 CAP JERICO
7595492001480;VENDA 10 CM ECONOMICA X UNIDAD EBEN
7595492000209;VENDA 10 CM PREMIUM X UNIDAD EBEN
7595492001503;VENDA 15 CM ECONOMICA X UNIDAD EBEN
7595492000216;VENDA 15 CM PREMIUM X UNIDAD EBEN
7595492001510;VENDA 20 CM ECONOMICA X UNIDAD EBEN
7595492000223;VENDA 20 CM PREMIUM X UNIDAD EBEN
7595492001466;VENDA 5 CM ECONOMICA X UNIDAD EBEN
7595492000193;VENDA 5 CM PREMIUM X UNIDAD EBEN
7597467002041;VENDA DE YESO PROMEINT 4X3 YDS PLUSMEDIC
7597467002058;VENDA DE YESO PROMEINT 6X3 YDS PLUSMEDIC
7597467002065;VENDA DE YESO PROMEINT 8X3 YDS PLUSMEDIC
7597467001532;VENDA ELASTICA 10CM X 4M PROMEINT X12 UNID
7597467001549;VENDA ELASTICA 12CM X 4M PROMEINT X12 UNID
7597467001556;VENDA ELASTICA 15CM X 4M PROMEINT X12 UNID
7597467001563;VENDA ELASTICA 20CM X 4M PROMEINT X6 UNID
7597467001525;VENDA ELASTICA 8CM X 4M PROMEINT X12 UNID
8904306502379;VENLAFAXINA - PROVEN 75MG X 100 TAB PRISM
7592228500040;VENOLEG PIERNAS CANSADAS GEL 180GR
7592228500033;VENOLEG PIERNAS CANSADAS GEL 60GR
7592946000068;VENOSAN X 90 CAPS ARCO IRIS
890410708027;VENTIDUO-PLUS INH. 250 MCG/25 MCG BIOMER
890410708010;VENTIDUO-PLUS INH. PED 125 MCG/25 MCG BIOMER
7591818281338;VERALEN 1,16% - GEL 50GRS COFASA
7703153040673;VERONIQ 3MG - 0.03MG X 21 TAB VIVAX
7592349949872;VESTAX 650MG TAB X 10 VARGAS
769229220612;VIAJESAN 50MG X 10 TAB CALOX
7591585111005;VIASEK 50MG X 2 COMP REC LETI
7590002037157;VICK 44 EXP JBE MIEL X120 ML FARMA
7506195126622;VICK DROPS X5 PAST LIMON FARMA
7500435107013;VICK VAPORUB UNG X50 G TARRO FARMA
7593090001871;VICZIN X 30 TAB MASTICABLE FC PHARMA
7594000491645;VIGRASOL 50 MG X 1 COMP KLINOS
7594000491010;VIGRASOL 50 MG X 2 COMP KLINOS
7599028000305;VIOLETA DE GENCIANA 30 CC LYA
7703281020837;VIROSUPRIL 5% X 5 GR MEDIHEALTH
8904180212722;VIT K FITOMENADIONA(ADITOFIL)10MG/MLX5AMP JMW
7591196000712;VITADYN 1GR x 10 COMP EFER  MANDARINA OFTALMI
7591196000545;VITADYN 1GR x 10 COMP EFERV NARANJA OFTALMI
7591196000576;VITADYN C TAB MAST DISP X 240 TAB
7591619514017;VITAMINA B12  250 MCG X 20 CAP KLINOS
7591955002995;VITAMINA B12 1ML X 3 AMP  KLINOS
21281084251;VITAMINA B12 400MCG / 1ML X 10 AMP IM/IV LIAL
7597134000899;VITAMINA C  X 70 CAP LA ABEJITA
733739104977;VITAMINA C 1000MG X 100 TAB WHIT ROSE HIP NOW
787790468455;VITAMINA C 1000MG X 60 TAB ETERNAL
7591619515021;VITAMINA C 100MG X 120ML JBE  KLINOS
7591619000343;VITAMINA C 100MG/ML  X 3 AMP  KLINOS
7703763818884;VITAMINA C 500 MG X 100 TUTTI FUTI LA SANTÉ
21281084268;VITAMINA C 500MG / 2ML X 10 AMP IM/IV LIALI
7750215011379;VITAMINA C 500MG TAB MAST X 100 PORTUGAL
7594000851425;VITAMINA C 500MG X 30 TAB BIOQUIMICA
7593090000669;VITAMINA C 500MG X 30CAP BLANDA FC PHARMA
6921875006727;VITAMINA C AMP 500MG/5ML X 10 KMPLUS
7591616002135;VITAMINA C JBE PED 100MG/ML 120ML BIOFARCO
7593090001130;VITAMINA C JBE X 120ML FC PHARMA
7593090002281;VITAMINA C X 15 CAPS BLANDA FC PHARMA
787790467359;VITAMINA D3 25MCG X 60 TAB ETERNAL
7592946169710;VITAMINA E X 60 CAP ARCO IRIS
7591619516035;VITAMINA K1 10MG/2.5ML  X 3 AMP KLINOS
7591020008495;VITISIVAL JBE X 240ML VALMOR
7592349723588;VITREXON JBE PED S/A  X 120ML VARGAS
7592803000989;VIZERUL 150 MG COMP X 10 DOLLDER
7592803002389;VIZERUL 150MG/10ML JARABE X 120 ML  DOLLDER
7592803001023;VIZERUL 300 MG COMP X 10 DOLLDER
7592803004048;VIZERUL 300 MG COMP X 30 DOLLDER
7592803001153;VIZERUL 75 MG COMP X 10 DOLLDER
7592803004024;VIZERUL 75 MG COMP X 20 DOLLDER
7591309000530;WAMPOLE EMULS FRESA 240ML PONCE Y BENZO
7591309000974;WAMPOLE EMULS TUT FRUTI 360ML\tPONEYBENZO
7597758001135;XANEXTRA 500 MG COMP X 21 ALESS PHARMA
75971229;XANEXTRA 500MG/5ML AMP IV X 5 AMP ALESS
75971335;XANEXTRA 500MG/5ML AMP X 1 IV ALESS PHARMA.
7591165840158;XARELTO 10MG X 10 COMP BAYER
7795320000467;XARELTO 15MG X 14 TAB AVPHARMA
7795320000481;XARELTO 20MG X 14 TAB AVPHARMA
7730969306211;XEGREX SOL. OFTALMICA X 5 ML MEGALABS
7592454001793;XEROGRAX 120MG CAP X 60 PHARMETIQUE
733739069832;XILITOL 454 GR NOW
7591585113313;XYLON 5MG/6.25MG X 30 COMP REC LETI
7896116866271;YAZ COMP REC X 28 BAYER
7591243856705;YONAL 15 MG/5 ML JARABE FRASCO 120 ML BIOTECH
7593090000980;ZABILA /MIEL JBE PED X 120ML FCPHARMA
7592946001164;ZABILA CAPSULA X 30 ARCO IRIS
7593090000973;ZABILA Y MIEL JBE X 120ML ADUL FCPHARMA
7592946169611;ZANAES X 90 CAP (MULTIVITAMINICO) ARCO IRIS
7592946168430;ZARZAPARRILLA CAP X 90 ARCO IRIS
7591818000281;ZINC 25MG X 30 TAB COFASA
787790468356;ZINC 50MG X 60 TAB ETERNAL
733739108111;ZINC GLUCONATE 50MG X 100 TAB NOW
7591062012221;ZITOXIL 3% SOL TOPICA X 30 ML ELMOR
8904210806198;ZITROBIO SUSP BIOMERCY
7594000491584;ZOLPIDEX 10 MG X 10 TAB ROWE
7594000491591;ZOLPIDEX 10 MG X 20 TAB ROWE
7591243856941;ZONIUM 40MG CAPS X14 BIOTECH
7591585118455;ZONTRICON 100MG/5ML POLVO/SUSP X30ML LETI
7591585118462;ZONTRICON 500MG X 6CR LETI
7703763127719;ZOPICLONA 7,5 X 10 TAB LA SANTE
7592803002358;ZOST 50MG COMP X 1 DOLLDER
7592803002365;ZOST 50MG COMP X 2 DOLLDER
7592803002297;ZOST 50MG COMP X 4 DOLLDER
7591619517810;ZUDENINA 0,1% GEL X 30 GRS MEDIHEALTH
7591619517803;ZUDENINA FORTE 0.3% GEL X 30G MEDIHEALTH
7591619000978;ZUDENINA PLUS 0,1%-1,0% GEL X 30GR MEDIHEALTH
1744102600195;ZYRTEC 10 MG POR 20 TABLETAS FARMA
1744102600192;ZYRTEC 1MG/ML POR 60 ML FARMA
