codigo;codbarras;descrip;exisMerida;exisCaracas;exisOriente;marca;Precio;Oferta;Grupo;Vence;Principio;Escala;DescXEscala;Bonifica;CantBonifica
00160;7591651722302;ORALZINC POLVO P/ SUSP S/MANDARINA ZUOZ;183;61;26;ZUOZ;142.49;142.49;MEDICAMENTOS;2026-01-25;SALES REHIDRATACION;0.00;0.00;0.000;0.000
141513;7591619000244;ORLIDIET 120MG X 30 CAPS KLINOS;186;250;0;KLINOS;773.99;773.99;MEDICAMENTOS;2026-07-25;ORLISTAT ;0.00;0.00;0.000;0.000
1040181;7591619519050;ORLIDIET 60MG X 30 CAPS KLINOS;0;0;103;KLINOS;464.40;464.40;MEDICAMENTOS;NULL;ORLISTAT ;0.00;0.00;0.000;0.000
11456;7591585114563;OROFENO 150 MG X 10 CR. LETI;13;4;0;LETI;277.79;277.79;MEDICAMENTOS;2025-05-25;KETOPROFENO ;0.00;0.00;0.000;0.000
839754;7591243839753;OROZIM 192MG COMP REC X 20 BIOTECH;9;6;0;BIOTECH;219.30;219.30;MEDICAMENTOS;2025-05-25;PANCREATINA ;0.00;0.00;0.000;0.000
221104;7594001560562;ORTOBAN GUATA  4 X3YDS 10CM2.70M 1 ROLLO;0;2;0;GENIA CARE;88.85;88.85;DESCARTABLES;2028-08-25;;0.00;0.00;0.000;0.000
221101;;ORTOBAN GUATA  8 X3YDS 20CM2.70M 12 ROLLOS;0;1;0;GENIA CARE;850.35;850.35;DESCARTABLES;NULL;;0.00;0.00;0.000;0.000
221105;7594001560661;ORTOBAN GUATA  8 X3YDS 20CM2.70M X 1 ROLLO;42;0;0;GENIA CARE;107.38;107.38;DESCARTABLES;2029-02-25;;0.00;0.00;0.000;0.000
15002;7592946001546;OSTEOFLEX X 60 CAPSULAS ARCO IRIS;1325;1712;622;ARCO IRIS;284.28;284.28;PATENTADOS NATURALES;2026-05-25;GLUCOSAMINA;0.00;0.00;0.000;0.000
046962;6921875011349;OXACILINA AMP IM/IV X 1G KMPLUS;2;0;0;KMPLUS;32.17;32.17;INYECTABLES;2026-04-25;OXACILINA;0.00;0.00;0.000;0.000
11200;7703712032903;OXANTEL PIRANTEL 250MG/5ML SUSP QUALITYMED;119;12;102;COASPHARMA;125.10;125.10;MEDICAMENTOS;2025-10-25;PAMOATO DE PIRANTEL;0.00;0.00;0.000;0.000
1062742;18906047595648;OXCARBAMAZEPINA 600 MG X 100 TAB JMW;95;17;30;UNILINK PHARMA;1604.32;1604.32;MEDICAMENTOS;2024-12-25;OXCARBAZEPINA (600 mg);0.00;0.00;0.000;0.000
500041;8904307705861;OXCARBAMAZEPINA 600MG X 30 TAB ALFA;82;77;39;WELLONA PHARMA;332.15;332.15;MEDICAMENTOS;2025-12-25;OXCARBAZEPINA (600 mg);0.00;0.00;0.000;0.000
30141053;7598981001053;OXCARBAZEPINA 300 MG X 30 TAB JMW;282;280;142;ZENITH HEALTH;457.03;457.03;MEDICAMENTOS;2025-09-25;OXCARBAZEPINA (300 mg);0.00;0.00;0.000;0.000
720136;720524031136;OXCARBAZEPINA 300M X 30 TAB LATTAN;13;14;0;LATTAN;303.41;303.41;MEDICAMENTOS;2025-04-25;OXCARBAZEPINA (300 mg);0.00;0.00;0.000;0.000
30141046;7598981001046;OXCARBAZEPINA SUSP ORAL 300MG/5ML X 60ML JMW;134;145;159;ZENITH HEALTH;223.35;223.35;MEDICAMENTOS;2025-12-25;OXCARBAZEPINA (300 mg);0.00;0.00;0.000;0.000
11255;7591585112552;OXIDREN 150 MG X 1 TABLETA LETI;81;103;31;LETI;311.84;311.84;MEDICAMENTOS;2024-10-25;ACIDO IBANDRONICO ;0.00;0.00;0.000;0.000
02555;7591020007528;OXIMETAZOLINA 0,05 ADU X 15 ML GENCER;177;114;55;GENCER;128.69;128.69;MEDICAMENTOS;2026-03-25;OXIMETAZOLINA ;0.00;0.00;0.000;0.000
09059;7591020007511;OXIMETAZOLINA 0.025% NASAL X 15 ML GENCER;82;117;50;GENCER;128.69;128.69;MEDICAMENTOS;2025-02-25;OXIMETAZOLINA ;0.00;0.00;0.000;0.000
076032;;OXIMETAZOLINA 0.025% SPRAY NASAL X 10ML KMPLU;21;0;0;KMPLUS;82.65;41.33;MEDICAMENTOS;2024-12-25;OXIMETAZOLINA ;1.00;50.00;0.000;0.000
076034;730170649029;OXIMETAZOLINA 0.05% SPRAY NASAL X 10ML KMPLU;28;16;0;KMPLUS;93.74;46.87;MEDICAMENTOS;2024-12-25;OXIMETAZOLINA ;1.00;50.00;0.000;0.000
9787;7591020001519;OXOLAMINA JARABE ADULTO X 120CC  VALMOR;702;321;377;VALMOR;131.50;131.50;MEDICAMENTOS;2027-01-25;OXOLAMINA ;0.00;0.00;0.000;0.000
9789;7591020001526;OXOLAMINA JBE PED X 120ML GENCER VALMOR;443;430;194;VALMOR;130.10;130.10;MEDICAMENTOS;2026-05-25;OXOLAMINA ;0.00;0.00;0.000;0.000
70225;7460536558193;PAMEZONE 20 MG X 14 CAPS MEGALABS;0;7;19;MEGALABS;145.77;145.77;MEDICAMENTOS;NULL;ESOMEPRAZOL ;0.00;0.00;0.000;0.000
33641;7703712033641;PAMOATO DE PIRANTEL 250 MG DISP X60 TAB QUALI;1;48;58;COASPHARMA;739.96;739.96;MEDICAMENTOS;2025-06-25;PAMOATO DE PIRANTEL;0.00;0.00;0.000;0.000
50000639;7591353699001;PAÑAL SIEMPRE SE INCONT.TALLA M 6X6 PHARSANA;0;9;0;PHARSANA;137.53;137.53;MISCELANEOS;2025-04-25;;0.00;0.00;0.000;0.000
31045;5201263082627;PAÑALES NIÑOS BABYLINO N2 DE 3 A 6KG PAQ X50;0;2;0;BABYLINO;740.45;740.45;MISCELANEOS;NULL;;0.00;0.00;0.000;0.000
31046;5201263082573;PAÑALES NIÑOS BABYLINO N3 DE 4 A 9KG PAQ X56;0;2;0;BABYLINO;740.45;740.45;MISCELANEOS;NULL;;0.00;0.00;0.000;0.000
31047;5201263082580;PAÑALES NIÑOS BABYLINO N4 DE 7 A 18KG PAQ X50;0;1;0;BABYLINO;740.45;740.45;MISCELANEOS;NULL;;0.00;0.00;0.000;0.000
22775;7596211000227;PANTALLA SOLAR CORPORAL 120 ML 50+ ZOAH;88;39;37;ZOAH;297.77;297.77;MISCELANEOS;2026-11-25;HIDRA B;0.00;0.00;0.000;0.000
450680;7596211001118;PANTALLA SOLAR FACIAL ZOAH;53;36;67;ZOAH;188.60;188.60;MISCELANEOS;2027-01-25;MIEL, EXTRACTO DE LEVADURA, NIACINAMIDE;0.00;0.00;0.000;0.000
54020;8904210707181;PANTOBIO PLUS 40MG X 30 TAB BIOMERCY;0;102;139;BIOMERCY;88.92;88.92;MEDICAMENTOS;NULL;PANTOPRAZOL (40 mg);0.00;0.00;0.000;0.000
720068;720524031068;PANTOPRAZOL 40 MG X 14 TAB LATTAN;37;0;0;LATTAN;86.69;86.69;MEDICAMENTOS;2025-11-25;PANTOPRAZOL ;0.00;0.00;0.000;0.000
25675;7597758000299;PANTOPRAZOL 40 MG X 7 TABLETAS ALESS;283;258;47;ALESS;29.70;29.70;ESPECIALES;2025-01-25;PANTOPRAZOL ;0.00;0.00;0.000;0.000
37028;7591585370280;PANTOPRAZOL 40MGX10COMP/C/LETI;19;98;165;LETI;105.00;105.00;MEDICAMENTOS;2025-09-25;PANTOPRAZOL ;0.00;0.00;0.000;0.000
75004;7597189000202;PAPAYA FRUIT X 30 TAB PHARMATECH;0;0;3;PHARMATECH;156.95;156.95;MEDICAMENTOS;NULL;ENZIMAS PANCREATICAS;0.00;0.00;0.000;0.000
2415;7750215074299;PARACETAMOL 100MG/ML GOTAS 10ML PORTUGAL;13;32;20;PORTUGAL;67.09;67.09;MEDICAMENTOS;2025-04-25;PARACETAMOL;0.00;0.00;0.000;0.000
3255;7750215575819;PARACETAMOL 120MG/5ML  JARABE 120ML PORTUGAL;141;129;67;PORTUGAL;128.52;128.52;MEDICAMENTOS;2026-09-25;PARACETAMOL;0.00;0.00;0.000;0.000
10185-1;7750215496886;PARACETAMOL 500MG X 100 TAB PORTUGAL;72;39;33;PORTUGAL;133.67;133.67;MEDICAMENTOS;2025-08-25;PARACETAMOL+DICYCLOMINE;0.00;0.00;0.000;0.000
1061466;8906089281120;PARACETAMOL/IBUPROFENO/CAFEINA X 100 TAB JMW;99;131;129;UNILINK PHARMA;314.10;314.10;MEDICAMENTOS;2024-06-25;PARACETAMOL;0.00;0.00;1.000;1.000
012788;7592946012788;PASIFLORA JBE NATURAL 120ML ARCOIRIS;27;22;37;ARCO IRIS;133.97;133.97;PATENTADOS NATURALES;2025-11-25;VALERIANA;0.00;0.00;0.000;0.000
12536;7591619520254;PASIM 10MG GOTAS X 15 ML ROEMMERS;13;183;23;ROEMMERS;193.50;193.50;MEDICAMENTOS;2025-02-25;N-BUTIL BROMURO DE HIOSCINA ;0.00;0.00;0.000;0.000
3138;7592601303138;PASOLAX POLVO SOLUCION X 100GR MEYER;106;5;24;MEYER;110.13;110.13;MEDICAMENTOS;2026-02-25;POLIETILENGLICOL ;0.00;0.00;0.000;0.000
0988-1;7591616000988;PASTA AL AGUA 100GRS  BIOFARCO;0;325;0;BIOFARCO;154.80;154.80;PATENTADOS NATURALES;NULL;TALCO-CCAOLIN-OXIDO DE ZINC;0.00;0.00;0.000;0.000
0989-1;7591616001848;PASTA LASSAR X 50GR BIOFARCO;0;0;18;BIOFARCO;129.00;129.00;PATENTADOS NATURALES;NULL;OXIDO DE ZINC-LANOLINA;0.00;0.00;0.000;0.000
754136;7596139000262;PASTEZINC 50GR SOMA;0;12;1;SOMA;89.38;87.59;PATENTADOS NATURALES;NULL;OXIDO DE ZINC ;1.00;2.00;0.000;0.000
801005;7597758001005;PATFLUX 40MG X 14 TAB ALESS;838;987;255;ALESS;61.38;61.38;ESPECIALES;2025-06-25;PANTOPRAZOL ;0.00;0.00;0.000;0.000
29022;15050278003663;PAXIL CR 12,5 MG X 30 TABLETAS FARMA;48;38;24;GSK;1065.53;1065.53;MEDICAMENTOS;2024-09-25;PAROXETINA (12,5 mg);0.00;0.00;0.000;0.000
29023;5050278003567;PAXIL CR 25 MG X 30 TABLETAS FARMA;45;32;22;GSK;1172.60;1172.60;MEDICAMENTOS;2024-08-25;PAROXETINA (25 mg);0.00;0.00;0.000;0.000
10965;7591196006097;PEDIACORT SOL ORAL X 60ML OFTALMI;457;1237;303;OFTALMI;393.60;393.60;MEDICAMENTOS;2027-01-25;PREDNISOLONA FOSFATO;0.00;0.00;0.000;0.000
210622;7361819980109;PEDIASOL 30 SABOR A MANZANA 500ML ZUPHARMA;0;0;1;QUIBI;111.07;111.07;MEDICAMENTOS;2025-03-25;SOLUCIÓN ELECTROLÍTICA;0.00;0.00;0.000;0.000
31702;7591585317025;PEGYT 150MG/ X 20 CAP LETI;9;73;80;LETI;279.39;279.39;MEDICAMENTOS;2026-09-25;PREGABALINA;0.00;0.00;0.000;0.000
29011;020800753067;PEPTO-BISMOL X118 ML FARMA;0;141;243;FARMA;248.97;248.97;MEDICAMENTOS;NULL;BISMUTO SALICILATO ;0.00;0.00;0.000;0.000
759191-1;7597467000191;PERICRANEAL  NRO 19X CAJA X 100  PLUSMEDIC;14;8;12;PLUSMEDIC;380.80;380.80;DESCARTABLES;2026-03-25;;0.00;0.00;0.000;0.000
68701-1;7597467000207;PERICRANEAL  NRO 21 CAJA X 100  PLUSMEDIC;0;0;20;PLUSMEDIC;380.80;380.80;DESCARTABLES;NULL;;0.00;0.00;0.000;0.000
68702-1;7597467000214;PERICRANEAL  NRO 23 CAJA X 100 PLUSMEDIC;21;16;8;PLUSMEDIC;380.66;380.66;DESCARTABLES;2025-01-25;;0.00;0.00;0.000;0.000
759221-1;7597467000221;PERICRANEAL  NRO 25 CAJA X 100  PLUSMEDIC;6;9;5;PLUSMEDIC;370.23;370.23;DESCARTABLES;2027-09-25;;0.00;0.00;0.000;0.000
10993;7591196007193;PERIDONT SOLUCION ENJUAGUE ORAL 240ML OFTALMI;379;471;757;OFTALMI;234.09;234.09;MEDICAMENTOS;2025-10-25;CLORHEXIDINA GLUCONATO ;0.00;0.00;0.000;0.000
20146;7591196004215;PERIDONT SOLUCION ENJUAGUE ORAL 350ML OFTALMI;212;374;290;OFTALMI;296.94;296.94;MEDICAMENTOS;2025-10-25;CLORHEXIDINA GLUCONATO ;0.00;0.00;0.000;0.000
152698;7593090000324;PERLAVIS FEMME 200 ML  FC PHARMA;0;3;13;FC PHARMA;128.77;128.77;MISCELANEOS;NULL;;0.00;0.00;0.000;0.000
790622;7593090000508;PERLAVIS FEMME 360 ML BAÑO INTIMO FC PHARMA;0;57;16;FC PHARMA;214.22;214.22;MISCELANEOS;NULL;;0.00;0.00;0.000;0.000
76010;7593090002458;PERLAVIS FEMME PLUS JABON INTI 360ML FC PHARM;0;0;6;FC PHARMA;312.13;312.13;MISCELANEOS;NULL;;0.00;0.00;0.000;0.000
15269;7593090000768;PERLAVIS FEMME TEENS 200 ML  FC PHARMA;0;0;1;FC PHARMA;179.44;179.44;MISCELANEOS;NULL;;0.00;0.00;0.000;0.000
9855231;7593090000348;PERLAVIS HOMME BAÑO INTIMO 200 ML  FC PHARMA;18;25;17;FC PHARMA;210.66;210.66;MISCELANEOS;2026-06-25;;0.00;0.00;0.000;0.000
91004;7596347793604;PEROXIDO DE BENZOILO  5% GEL 30G SOTO GLOBAL;116;0;0;SOTO GLOBAL;86.27;86.27;MEDICAMENTOS;2026-03-25;PEROXIDO DE BENZOILO (5 %);0.00;0.00;0.000;0.000
16402;7592601101154;PERTEN 1% CREMA X 20 GRS  MEYER;1599;792;549;MEYER;181.90;181.90;MEDICAMENTOS;2026-08-25;TERBINAFINA ;0.00;0.00;0.000;0.000
16405;7592601301820;PERTEN 1% GEL TOPICO X 20 GRS  MEYER;0;138;111;MEYER;202.85;202.85;MEDICAMENTOS;2024-11-25;TERBINAFINA ;0.00;0.00;0.000;0.000
23031;7592601301813;PERTEN 1% SOL ATOM X 30ML MEYER;121;103;28;MEYER;272.85;272.85;MEDICAMENTOS;2025-02-25;TERBINAFINA ;0.00;0.00;0.000;0.000
23021;7592601301806;PERTEN 1% SOL TOPICA 1% X 30ML MEYER;102;22;0;MEYER;258.88;258.88;MEDICAMENTOS;2024-11-25;TERBINAFINA ;0.00;0.00;0.000;0.000
16406;7592601301837;PERTEN 250MG TAB X 20  MEYER;685;254;321;MEYER;464.33;464.33;MEDICAMENTOS;2025-06-25;TERBINAFINA ;0.00;0.00;0.000;0.000
622697;6223004861697;PHARMA-KT SURTID RELIEVES 5CM X 5M GENIA CARE;12;12;6;GENIA CARE;391.52;371.94;DESCARTABLES;2027-04-25;;1.00;5.00;0.000;0.000
759921;7594001563921;PHARMASTRIP FABRIC 4MM X 76MM GENIA CARE;14;17;14;GENIA CARE;65.08;61.83;DESCARTABLES;2028-02-25;;1.00;5.00;0.000;0.000
11477;7591585114778;PHARMORAT FORTE X 20 CAP BLANDAS LETI;58;110;13;LETI;207.39;207.39;MEDICAMENTOS;2025-06-25;MULTIVITAMINICO ;0.00;0.00;0.000;0.000
202127;8906112611863;PHENYTOPRA 250 MG/5ML IM/IV ADN MEDICAL;0;28;60;ADN MEDICAL;25.39;25.39;INYECTABLES;NULL;DIFENILHIDANTOINA;0.00;0.00;0.000;0.000
19685;7591619000558;PIGRAL 75 MG X 14 TAB  ROWE;288;118;13;ROWE;154.80;154.80;MEDICAMENTOS;2025-08-25;CLOPIDOGREL;0.00;0.00;0.000;0.000
104005;7598677000513;PIMATINA - QUETIAPINA 25MG 30 TABLETAS CLEO;18;0;0;CLEO;131.70;131.70;MEDICAMENTOS;2026-11-25;QUETIAPINA ;0.00;0.00;0.000;0.000
158010025;7591519008630;PINAVERIUM BROMURO 100MG X 20 TAB CALOX;73;162;86;CALOX;270.69;270.69;MEDICAMENTOS;2026-03-25;BROMURO DE PINAVERIUM ;0.00;0.00;0.000;0.000
8623;7591519008623;PINAVERIUM BROMURO 50MG X 20 TAB CALOX;1;1;100;CALOX;189.71;189.71;MEDICAMENTOS;2026-10-25;BROMURO DE PINAVERIUM ;0.00;0.00;0.000;0.000
19380;7591619520797;PINAVIX 100MG X 30 COMP REC ROEMMERS;33;34;8;ROEMMERS;483.75;483.75;MEDICAMENTOS;2025-04-25;BROMURO DE PINAVERIUM ;0.00;0.00;0.000;0.000
26110;7591818111055;PINVEX, SOL X 10ML COFASA;22;88;40;COFASA;139.50;139.50;MEDICAMENTOS;2028-05-25;ACIDO SALICILICO ;0.00;0.00;0.000;0.000
71014;7594000850084;PIPERAZINA 500MG/5ML X 120ML BIOQUIMICA;580;94;278;BIOQUIMICA;77.40;77.40;MEDICAMENTOS;2025-10-25;HEXAHIDRATO;0.00;0.00;0.000;0.000
106117;18906047595310;PIRACETAM 800 MG X 100 TABLETAS JMW;139;79;116;UNILINK PHARMA;366.29;366.29;MEDICAMENTOS;0000-00-00;PIRACETAM ;0.00;0.00;0.000;0.000
140505;7592454172073;PIROXICAM 20 mg CAP X 10  LA SANTE;116;0;0;LA SANTE;99.94;99.94;MEDICAMENTOS;2028-10-25;PIROXICAM ;0.00;0.00;0.000;0.000
775415;7750215021415;PLATSIDERM  SULFAD. DE PLATA 1%/06% CREMA 50G;9;0;0;PORTUGAL;105.06;105.06;MEDICAMENTOS;2024-11-25;SULFADIAZINA DE PLATA;0.00;0.00;0.000;0.000
24000020;3582910007647;PLAVIX 75MG X 14 COMP REC SANOFI;11;3;17;SANOFI;512.90;512.90;MEDICAMENTOS;2026-08-25;CLOPIDOGREL;0.00;0.00;0.000;0.000
02946;7592601200413;PLEXAMIN JBE X 120ML MEYER;1108;1324;280;MEYER;185.93;185.93;MEDICAMENTOS;2025-05-25;COMPLEJO B;0.00;0.00;0.000;0.000
14858;7591619518367;PLIDAN COMP SOL INY 2 ML X 1 DOSIS IM/IV ROEM;319;382;116;ROEMMERS;219.30;219.30;INYECTABLES;2026-07-25;PARGAVERINA + LISINA;0.00;0.00;0.000;0.000
400315;7591619001135;PLIDAN COMPUESTO 10MG-125MG x 5 COMP MEGALABS;0;572;143;MEGALABS;174.15;174.15;MEDICAMENTOS;NULL;PARGAVERINA + LISINA;0.00;0.00;0.000;0.000
14080;7591619518695;PLIDAN COMPUESTO COMP X 10 ROEMMERS;843;5730;478;ROEMMERS;335.40;335.40;MEDICAMENTOS;2026-03-25;PARGAVERINA + LISINA;0.00;0.00;0.000;0.000
00060;7591619517940;PLIDAN SOL GTS X 20 ML ROEMMERS;737;44;243;ROEMMERS;232.20;232.20;MEDICAMENTOS;2026-04-25;PARGAVERINA + LISINA;0.00;0.00;0.000;0.000
203475;7597467002034;PLUSVAC 1/4 SIST. DRENAJE DE HERIDAS 18F PLUS;20;16;12;PLUSMEDIC;412.54;412.54;MISCELANEOS;2026-08-25;;0.00;0.00;0.000;0.000
100024;7795368055153;POENBIOTIC 0,1/0,3 % X 5 ML POEN;125;91;82;POEN;270.90;270.90;MEDICAMENTOS;2025-06-25;CIPROFLOXACINA -DEXAMETASONA;0.00;0.00;0.000;0.000
121761;7795368001761;POENKERAT 0.5% SOL. OFT X 5 ML MEGALABS;76;232;248;POEN;230.91;230.91;MEDICAMENTOS;2026-05-25;KETOROLAC ;0.00;0.00;0.000;0.000
111003;7795368001792;POENTOBRAL PLUS GOTAS X 5 ML ROWE;176;41;31;ROWE;187.05;187.05;MEDICAMENTOS;2025-08-25;TOBRAMICINA-DEXAMETASONA;0.00;0.00;0.000;0.000
81214;7592348227018;POLANTAC 30 TABLETAS POLINAC;1;0;2;POLINAC;395.86;395.86;MEDICAMENTOS;2026-04-12;TRISILICATO DE MAGNESIO -OXIDO DE MAGNESIO (Ver Formula);0.00;0.00;0.000;0.000
65278;7591012070967;POLVO PARA HORNEAR 20GR LYA;0;61;0;LYA;37.35;37.35;PATENTADOS NATURALES;NULL;POLVO PARA HORNEAR;0.00;0.00;0.000;0.000
77068;733739108104;POTASIUM GLUCON 99MG 100 TAB NOW;0;30;0;NOW;362.23;362.23;MEDICAMENTOS;NULL;GLUCONATO DE POTASIO;0.00;0.00;0.000;0.000
19877-1;8906112610415;PRAGERMINA SUSP 1ML X  5 AMP ADN MEDICAL;133;296;84;ADN MEDICAL;228.48;228.48;MEDICAMENTOS;2025-01-25;BACILOS CLAUSII;0.00;0.00;0.000;0.000
112089;7591955000663;PRAXONA 150MG X 10 COMP ROWE;522;273;64;ROEMMERS;152.22;152.22;MEDICAMENTOS;2025-03-25;CARISOPRODOL ;0.00;0.00;0.000;0.000
15522;7591955000670;PRAXONA 150MG X 24 COMP ROEMMRS;133;156;0;ROEMMERS;258.00;258.00;MEDICAMENTOS;2025-08-25;CARISOPRODOL -DIPIRONA -SALICILAMIDA;0.00;0.00;0.000;0.000
39865;7597285000410;PRAZOMEDC 20MG X 100 TAB (OMEPRAZOL);147;0;0;IPS;185.11;185.11;MEDICAMENTOS;2025-08-25;OMEPRAZOL ;0.00;0.00;0.000;0.000
00575;7406076101895;PREDNABENE 15MG/5ML FCO 60ML GLABAL FARMA;0;2;0;GLOBAL FARMA;169.56;169.56;MEDICAMENTOS;NULL;PREDNISONA;0.00;0.00;0.000;0.000
14318;7730698001951;PREDNISOLIN 3MG/ML SOLUCION X 50ML MEGALABS;38;0;0;MEGALABS;258.00;258.00;MEDICAMENTOS;2025-10-25;PREDNISONA;0.00;0.00;0.000;0.000
77346;7591196006493;PREDNISOLONA  SUSP OFTALMICA 5 ML OFTALMI;42;9;0;OFTALMI;205.44;205.44;MEDICAMENTOS;2026-08-25;PREDNISOLONA ACETATO (1%);0.00;0.00;0.000;0.000
200778;7598252000778;PREDNISOLONA 1%X 5ML SUSP OFTALMICA DISTRILAB;981;640;635;DISTRILAB;109.69;109.69;MEDICAMENTOS;2024-12-25;PREDNISOLONA ACETATO (1%);0.00;0.00;0.000;0.000
202354;7467922680889;PREDNISOLONA JBE (AMCORT ) X 60 ML JMW;152;304;240;FARQUI;293.87;293.87;MEDICAMENTOS;2025-11-25;PREDNISOLONA (3 mg / ml);0.00;0.00;0.000;0.000
055591;6942189211317;PREDNISOLONA TAB 5 MG X 10 KMPLUS;751;451;262;KMPLUS;25.52;25.52;MEDICAMENTOS;2025-06-25;PREDNISONA;0.00;0.00;0.000;0.000
759175;7598176000175;PREDNISOLONA TAB 5 MG X 30 TAB ANGELUS;219;23;0;ANGELUS;81.45;81.45;MEDICAMENTOS;2026-01-25;PREDNISONA;0.00;0.00;0.000;0.000
775770;7750215003770;PREDNISONA 5MG X 100 TAB PORTUGAL;22;60;47;PORTUGAL;204.24;204.24;MEDICAMENTOS;2025-10-25;PREDNISONA;0.00;0.00;0.000;0.000
775433;7750215007433;PREDNISONA 5MG/5ML 60ML PORTUGAL;284;271;111;PORTUGAL;200.50;200.50;MEDICAMENTOS;2025-08-25;PREDNISONA;0.00;0.00;0.000;0.000
210351;7598252101499;PREDNISONA TAB 5 MG X 100 TAB DISTRILAB;0;271;0;DISTRILAB;313.47;313.47;MEDICAMENTOS;NULL;PREDNISONA;0.00;0.00;0.000;0.000
01002;7591519050806;PREDNISONA TAB 5 MG X 30 CALOX;326;367;182;CALOX;133.80;133.80;MEDICAMENTOS;2028-03-25;PREDNISONA;0.00;0.00;0.000;0.000
01003;7591519001044;PREDNISONA TAB 50 MG X 10 CALOX;349;408;130;CALOX;193.15;193.15;MEDICAMENTOS;2028-06-25;PREDNISONA;0.00;0.00;0.000;0.000
100153;7591020007474;PREDNISONA TAB 50MG X 10 GENCER;416;381;153;GENCER;168.47;168.47;MEDICAMENTOS;2028-08-25;PREDNISONA;0.00;0.00;0.000;0.000
02998;7591020003193;PREDNISONA TAB 5MG X 10 GENCER;929;814;691;GENCER;63.18;63.18;MEDICAMENTOS;2027-06-25;PREDNISONA;0.00;0.00;0.000;0.000
1181;7750215029381;PREDNISONA  50 MG C/10 TAB PORTUGAL;125;66;1;PORTUGAL;126.93;126.93;MEDICAMENTOS;2026-04-25;PREDNISONA;0.00;0.00;0.000;0.000
890324;8904306502324;PREGABALINA - PRIGABA 150MG X 100 TAB PRISM;10;13;1;PRISM;819.85;819.85;MEDICAMENTOS;2025-11-25;PREGABALINA;0.00;0.00;0.000;0.000
890317;8904306502317;PREGABALINA - PRIGABA 75 MG X 100 TAB PRISM;45;20;4;PRISM;546.57;546.57;MEDICAMENTOS;2025-10-25;PREGABALINA;0.00;0.00;0.000;0.000
54012;8904210707488;PREGABALINA 150MG X 30 CAP BIOMERCY;0;0;51;BIOMERCY;147.03;147.03;MEDICAMENTOS;NULL;PREGABALINA (150 mg);0.00;0.00;0.000;0.000
45200;7598813000452;PREGABALINA 75MG X 10 TAB MM;56;137;42;KWALITY PHARMACEUTICAL INDIA;49.72;49.72;MEDICAMENTOS;2025-12-25;PREGABALINA;0.00;0.00;0.000;0.000
31014-1;1890604759371;PREGABALINA 75MG X 100 TAB JMW;40;89;70;UNILINK PHARMA;376.16;376.16;MEDICAMENTOS;2024-10-25;PREGABALINA;0.00;0.00;0.000;0.000
756250;756029628250;PREGABALINA 75MG X 14 TAB LATTAN;190;194;1;LATTAN;86.69;86.69;MEDICAMENTOS;2026-04-25;PREGABALINA;0.00;0.00;0.000;0.000
50923;6937874102650;PREGNACY TEST PRUEBA EMBARAZO X1 BALAXI JMW;140;0;0;BALAXI;93.23;93.23;MISCELANEOS;2025-01-25;;0.00;0.00;0.000;0.000
100320;7591020081009;PRELIVAL 150MG X 20 CAP VALMOR;163;85;83;VALMOR;365.48;365.48;MEDICAMENTOS;2024-06-25;PREGABALINA;0.00;0.00;0.000;0.000
100319;7591020080996;PRELIVAL 75MG X 20 CAP VALMOR;159;98;333;VALMOR;198.89;198.89;MEDICAMENTOS;2025-09-25;PREGABALINA;0.00;0.00;0.000;0.000
1630;7591818716830;PRENACOF SOL OFTALMICA 5ML COFASA;247;138;85;COFASA;189.78;189.78;MEDICAMENTOS;2025-06-25;PREDNISOLONA ACETATO (1%);0.00;0.00;0.000;0.000
750713;7502214985713;PRESERV PRUDENCE UNIQ IPHONE X 3 DKT;68;58;60;INNOLATEX SDN, BHD;290.36;290.36;MISCELANEOS;2026-07-25;;0.00;0.00;0.000;0.000
750415;7502214982415;PRESERVAT. PRUDENCE SENSITIVE  ULTRAD X 3 DKT;241;44;222;INNOLATEX SDN, BHD;94.71;94.71;MISCELANEOS;2026-07-25;;0.00;0.00;0.000;0.000
750195;7502214985195;PRESERVATIVO PRUDENCE NEON BRILLA OSC X 3 DKT;182;76;195;INNOLATEX SDN, BHD;126.68;126.68;MISCELANEOS;2026-10-25;;0.00;0.00;0.000;0.000
19025;4005800255069;PRESERVATIVOS DUO PAQ X 3 ESTIMULANTE;709;353;152;DUO;51.21;51.21;MISCELANEOS;2027-04-25;;0.00;0.00;0.000;0.000
19026;4005800041495;PRESERVATIVOS DUO PAQ X 3 G-SENSATION;582;371;288;DUO;51.21;51.21;MISCELANEOS;2027-04-25;;0.00;0.00;0.000;0.000
19027;5011831076619;PRESERVATIVOS DUO PAQ X 3 KIT FIESTA;634;279;180;DUO;51.21;51.21;MISCELANEOS;2027-04-25;;0.00;0.00;0.000;0.000
19024;4005800254963;PRESERVATIVOS DUO PAQ X 3 LUBRICANTE;793;498;43;DUO;51.21;51.21;MISCELANEOS;2027-04-25;;0.00;0.00;0.000;0.000
19023;4005800255045;PRESERVATIVOS DUO PAQ X 3 RETARDANTE;834;334;153;DUO;51.21;51.21;MISCELANEOS;2027-04-25;;0.00;0.00;0.000;0.000
19022;4005800254994;PRESERVATIVOS DUO PAQ X 3 SABORES;612;217;268;DUO;51.21;51.21;MISCELANEOS;2025-09-25;;0.00;0.00;0.000;0.000
