CODIGO;DESCRIPCION;PRECIO;CANTIDAD;DCTO;MARGENFAR;DCTO_UFI;EMPAQUE;DCTO_EMPQUE;CODBARRAS;TIPO;CODPROV;LOTE;FECHA_EXP;REGULADO;CADENA_FRIO;DCTO_COMER;DCTO_PP;ORIGINAL;UMF;FECHAINGRESO;ADM
18032;SUZETTE 0,075MG. X28TA;201.27; 120; 0.00; 0.00;15.00;0; 0.00;7598869000420;M;100856;E2S2HTA038;2025-08;N;NO;4.00; 0.00;120; 1;2024-03-09;0
18219;SWEETEST END. M.FRUIT 200; 291.01; 29;0.00; 0.00;0.00; 0; 0.00;7596458000240;A;100701;322010;2025-02;N;NO;4.00; 0.00;24;1;2024-03-09;0
18220;SWEETEST END. STEVIA 200;263.08; 2; 0.00; 0.00;0.00; 0; 0.00;7596458000257;A;100701;321160;2025-11;N;NO;4.00; 0.00;24;1;2023-12-21;0
14327;SWEETEST ENDUL.25SOB.; 52.39;36;0.00; 0.00;0.00; 0; 0.00;7596458001124;A;100701;422050;2026-02;N;NO;4.00; 0.00;40;1;2024-03-09;0
12150;SWEETEST ENDUL.50SOB.; 90.22;32;0.00; 0.00;0.00; 0; 0.00;7596458000035;A;100701;421080;2026-01;N;NO;4.00; 0.00;20;1;2024-02-19;0
12149;SWEETEST ENDUL.BSA.200;206.62; 51;0.00; 0.00;0.00; 0; 0.00;7596458000011;A;100701;421080;2026-01;N;NO;4.00; 0.00;24;1;2024-03-09;0
AZ570;SYMBICORT TH 160/4,5 120D.;1333.85;58;0.00; 0.00;0.00; 0; 0.00;7321833212006;M;AZ;SMYG;2025-01;N;NO;4.00; 0.00;72;1;2024-03-17;0
16680;SYNACEF 1000MG.PPSI 1VIAL; 39.98;316; 0.00; 0.00;50.00;0; 0.00;8908010762517;M;100637;EP187; 2028-10;N;NO;4.00; 0.00;400; 1;2024-03-12;0
13554;SYNARTROS 60MG. X10TA; 121.99; 236; 0.00; 0.00;0.00; 0; 0.00;7593090001338;M;XM;ZT9768;2025-05;N;NO;4.00; 0.00;200; 1;2024-03-11;0
18406;SYNARTROS 90MG. X7TA;153.69; 44;0.00; 0.00;0.00; 0; 0.00;7593090002106;M;XM;WG23350; 2026-04;N;NO;4.00; 0.00;100; 1;2024-03-09;0
15376;SYSTALAN ULTRA SO.OF.10ML; 442.00; 24;0.00; 0.00;15.00;0; 0.00;7750778000865;M;100835;209133;2025-09;N;NO;4.00; 0.00;80;1;2024-03-09;0
EL071;TACHIFORTE 1GR. X20TA; 117.85; 1495;0.00; 0.00;0.00; 0; 0.00;7591062900948;M;EL;23168B;2025-11;N;NO;4.00; 0.00;36;1;2024-03-13;0
EL394;TACHIFORTE 650MG. X10TA; 38.61;2523;0.00; 0.00;20.00;0; 0.00;7591062017295;M;EL;23169A;2028-10;N;NO;4.00; 0.00;48;1;2024-03-09;0
EL085;TACHIPIRIN 100GOTAS 30ML.; 119.82; 362; 0.00; 0.00;0.00; 0; 0.00;7591062011330;M;EL;23167A;2026-10;N;NO;4.00; 0.00;48;1;2024-03-09;0
EL200;TACHIPIRIN 500MG. X20TA; 50.79;503; 0.00; 0.00;0.00; 0; 0.00;7591062011323;M;EL;24005A;2029-02;N;NO;4.00; 0.00;48;1;2024-03-09;0
EL374;TACHIPIRIN FORTE SUSP.120; 93.95;645; 0.00; 0.00;0.00; 0; 0.00;7591062017301;M;EL;23135A;2026-09;N;NO;4.00; 0.00;24;1;2024-03-13;0
EL295;TACHIPIRIN SUPOS. 125X6; 119.78; 327; 0.00; 0.00;0.00; 0; 0.00;7591062011361;M;EL;23016A;2028-05;N;NO;4.00; 0.00;48;1;2024-03-09;0
EL320;TACHIPIRIN SUPOS. 250X6; 159.13; 252; 0.00; 0.00;0.00; 0; 0.00;7591062011378;M;EL;23017A;2028-03;N;NO;4.00; 0.00;48;1;2024-03-13;0
VM031;TADAFOX 20MG. X1TA;37.06;295; 0.00; 0.00;5.00; 0; 0.00;7591020008754;M;VM;10;2025-09;N;NO;4.00; 0.00;30;1;2024-03-14;0
18506;TADAFOX 5MG. X15TA;108.21; 133; 0.00; 0.00;0.00; 0; 0.00;7591020009379;M;VM;76;2028-07;N;NO;4.00; 0.00;36;1;1900-01-01;0
VM033;TADAFOX 5MG. X30TA;206.04; 357; 0.00; 0.00;5.00; 0; 0.00;7591020080781;M;VM;80;2028-11;N;NO;4.00; 0.00;36;1;2024-03-14;0
MK093;TADALAFIL +MK 20MG. X1TA;36.70;403; 0.00; 0.00;0.00; 0; 0.00;7591519009279;M;MK;34687; 2026-10;N;NO;4.00; 0.00;120; 1;2024-03-11;0
MK095;TADALAFIL +MK 20MG. X2TA;70.84;249; 0.00; 0.00;0.00; 0; 0.00;7591519009453;M;MK;34687; 2026-10;N;NO;4.00; 0.00;120; 1;2024-03-09;0
GQ030;TADALAFIL ELTER20MG. X1TA; 40.21;310; 0.00; 0.00;5.00; 0; 0.00;7703763222896;M;100653;3314671; 2025-07;N;NO;4.00; 0.00;240; 1;2024-03-09;0
11667;TADALAFILO +MK 5MG. X28TA; 172.20; 170; 0.00; 0.00;0.00; 0; 0.00;7591519052022;M;MK;34686; 2025-10;N;NO;4.00; 0.00;120; 1;2024-03-11;0
14291;TADALAFILO FM20MG. X4TA; 41.60;250; 0.00; 0.00;0.00; 0; 0.00;8908020242207;M;100765;ET003623;2026-06;N;NO;4.00; 0.00;300; 1;2024-03-09;0
HU001;TADIFIL 20MG. X1CO;35.10;4312;0.00; 0.00;5.00; 0; 0.00;7591619519029;M;KN;0022;2026-01;N;NO;4.00; 0.00;24;1;2024-03-09;0
HU002;TADIFIL 20MG. X2CO;62.40;259; 0.00; 0.00;5.00; 0; 0.00;7591619518954;M;KN;0023;2026-07;N;NO;4.00; 0.00;24;1;2024-03-15;0
11277;TADIFIL 5MG. X30CO;184.60; 96;0.00; 0.00;5.00; 0; 0.00;7591619519203;M;KN;0015;2025-03;N;NO;4.00; 0.00;24;1;2024-03-15;0
19053;TADU 20MG. X1TA; 40.08;911; 0.00; 0.00;5.00; 0; 0.00;7592637000698;M;HI;2310001; 2025-10;N;NO;4.00; 0.00;24;1;2024-03-09;0
10349;TALCO ACIBOR P.PIES120GR.; 78.40;75;0.00; 0.00;0.00; 0; 0.00;7592930000715;C;FH;2902202402;2027-02;N;NO;4.00; 0.00;24;1;2024-03-09;0
10348;TALCO ACIBOR P.PIES60GR.;48.10;79;0.00; 0.00;0.00; 0; 0.00;7592930000708;C;FH;0410202302;2026-10;N;NO;4.00; 0.00;60;1;2024-03-09;0
17354;TALCO CORP.AB PHARSA150G;132.43; 94;0.00; 0.00;0.00; 0; 0.00;7591061650325;C;CH;23707261;2026-07;N;NO;4.00; 0.00;10;1;2024-03-09;0
ED224;TALERC 10MG. GOTAS 15ML.;75.40;384; 0.00; 0.00;0.00; 0; 0.00;7592803001825;M;ED;2311256; 2026-12;N;NO;4.00; 0.00;66;1;2024-03-11;0
ED119;TALERC 10MG. X10CO;65.00;283; 0.00; 0.00;0.00; 0; 0.00;7592803001832;M;ED;2402340; 2026-02;N;NO;4.00; 0.00;192; 1;2024-03-14;0
ED219;TALERC 1MG.SOL.ORAL 120ML; 107.90; 406; 0.00; 0.00;0.00; 0; 0.00;7592803001818;M;ED;2311258; 2025-11;N;NO;4.00; 0.00;36;1;2024-03-11;0
11893;TALYSTO 20MG. X1TM;35.43;1002;0.00; 0.00;20.00;0; 0.00;7592454891400;M;100653;3503109; 2025-01;N;NO;4.00; 0.00;48;1;2024-03-09;0
11785;TALYSTO 5MG. X10TA.MAST.;72.90;425; 0.00; 0.00;5.00; 0; 0.00;7592454891394;M;100653;3505906; 2026-02;N;NO;4.00; 0.00;48;1;2024-03-12;0
17188;TALYSTO 5MG. X30TM;170.83; 343; 0.00; 0.00;5.00; 0; 0.00;7592454003605;M;100653;3505905; 2026-02;N;NO;4.00; 0.00;48;1;2024-02-26;0
EL001;TALZIC 10MG. X10CO;55.63;1452;0.00; 0.00;0.00; 0; 0.00;7591062016700;M;EL;23180A;2027-01;N;NO;4.00; 0.00;48;1;2024-03-13;0
EL775;TALZIC SOL.GOTAS 20ML.;76.65;829; 0.00; 0.00;0.00; 0; 0.00;7591062016670;M;EL;23117A;2025-08;N;NO;4.00; 0.00;70;1;2024-03-09;0
EL184;TALZIC SOL.ORAL 120ML.;112.39; 2123;0.00; 0.00;0.00; 0; 0.00;7591062016649;M;EL;23200A;2025-11;N;NO;4.00; 0.00;24;1;2024-03-09;0
PA053;TAMOA 250MG. X6CO.MAST.; 221.00; 454; 0.00; 0.00;0.00; 0; 0.00;7591243849622;M;PA;9425801; 2026-02;N;NO;4.00; 0.00;48;1;2024-03-13;0
PA230;TAMOA 250MG.SUSP. 15ML.; 149.50; 256; 0.00; 0.00;0.00; 0; 0.00;75919511; M;PA;9444201; 2026-02;N;NO;4.00; 0.00;24;1;2024-03-11;0
19156;TAMOSTIN 0,4MG. LP X10CA;106.31; 85;0.00; 0.00;0.00; 0; 0.00;7591585319005;M;LT;011; 2026-02;N;NO;4.00; 0.00;24;1;2024-03-09;0
17111;TAMOSTIN 0,4MG. LP X20CA;200.50; 157; 0.00; 0.00;0.00; 0; 0.00;7591585219008;M;LT;010; 2025-09;N;NO;4.00; 0.00;48;1;2024-03-09;0
18359;TAMSULON 0,4MG.LC X10CA; 122.20; 113; 0.00; 0.00;0.00; 0; 0.00;7861152102102;M;100940;93897; 2025-08;N;NO;4.00; 0.00;191; 1;2024-03-14;0
NR240;TAMSULON 0,4MG.LC X30CA; 359.84; 613; 0.00; 0.00;0.00; 0; 0.00;7730979095495;M;100940;96070; 2025-10;N;NO;4.00; 0.00;88;1;2024-03-14;0
18360;TAMSULON DUO 0,5/0,4 30CA; 876.72; 425; 0.00; 0.00;0.00; 0; 0.00;7730979095310;M;100940;26754; 2025-10;N;NO;4.00; 0.00;126; 1;2024-03-09;0
15027;TAMSULOSINA AL0,4MG.X30CA; 229.50; 120; 0.00; 0.00;35.00;0; 0.00;7597758000626;M;100646;DL310; 2025-04;N;NO;4.00; 0.00;400; 1;2024-03-13;0
12378;TAMSULOSINA ANG0.4 X30TA;166.53; 363; 0.00; 0.00;20.00;0; 0.00;7598176000069;M;100694;23T0234; 2026-01;N;NO;4.00; 0.00;200; 1;2024-03-09;0
14450;TAMSULOSINA BIU0,4 X30CA;151.13; 60;0.00; 0.00;0.00; 0; 0.00;8901463129838;M;100714;BTC12220A; 2025-10;N;NO;4.00; 0.00;15;1;2024-03-12;0
13120;TAMSULOSINA BM0,4MG.X30TA; 108.16; 519; 0.00; 0.00;15.00;0; 0.00;6972718560029;M;100698;220449;2025-04;N;NO;4.00; 0.00;400; 1;2024-03-09;0
15426;TAMSULOSINA BUKA0,4 X30CA; 114.40; 117; 0.00; 0.00;0.00; 0; 0.00;675696260191; M;100756;TLA302;2026-04;N;NO;4.00; 0.00;160; 1;2024-03-14;0
18764;TAMSULOSINA DAC0,4 X30TA;70.36;522; 0.00; 0.00;0.00; 0; 0.00;7598578000674;M;100661;3319;2026-06;N;NO;4.00; 0.00;500; 1;1900-01-01;0
15958;TAMSULOSINA DP0,4MG.X20TA; 95.42;376; 0.00; 0.00;0.00; 0; 0.00;7592616576909;M;DP;33223001;2026-01;N;NO;4.00; 0.00;360; 1;2024-03-13;0
14584;TAMSULOSINA LAND0.4 X100;342.23; 7; 0.00; 0.00;0.00; 0; 0.00;7598008000625;M;100783;T30070A; 2025-12;N;NO;4.00; 0.00;12;1;2024-03-13;0
16730;TAMSULOSINA OB0,4MG.X30TA; 161.27; 10;0.00; 0.00;0.00; 0; 0.00;8906046792270;M;100870;TE22009; 2025-03;N;NO;4.00; 0.00;12;1;2024-03-09;0
13919;TAMSUPROS 0.4MG. X30CA;182.00; 62;0.00; 0.00;0.00; 0; 0.00;7599112000105;M;100773;T106002; 2026-09;N;NO;4.00; 0.00;120; 1;2024-03-11;0
EL050;TANTUM DUCHA VAG. 140ML.;117.00; 354; 0.00; 0.00;0.00; 0; 0.00;7591062011606;M;EL;24014A;2026-02;N;NO;4.00; 0.00;24;1;1900-01-01;0
EL555;TANTUM NEBULIZADOR 45 CC.; 245.96; 1197;0.00; 0.00;0.00; 0; 0.00;7591062011613;M;EL;23127A;2027-08;N;NO;4.00; 0.00;48;1;2024-03-09;0
EL245;TANTUM TOP. BUCAL 240 CC.; 191.32; 930; 0.00; 0.00;0.00; 0; 0.00;7591062011538;M;EL;23121A;2025-08;N;NO;4.00; 0.00;24;1;2024-03-15;0
EL255;TANTUM VERDE P.DENTAL 60GR.; 164.54; 112; 0.00; 0.00;0.00; 0; 0.00;7591062014713;M;EL;23134A;2026-09;N;NO;4.00; 0.00;48;1;2024-03-13;0
FA444;TAPAZOL 5MG. X60TA;276.90; 903; 0.00; 0.00;0.00; 0; 0.00;7591821903234;M;TA;2309324; 2026-09;N;NO;4.00; 0.00;24;1;2024-03-09;0
KL068;TAUCARON 15MG. X10CO;117.00; 119; 0.00; 0.00;5.00; 0; 0.00;7730698394183;M;KN;M06701;2026-09;N;NO;4.00; 0.00;72;1;2024-03-15;0
NW690;TAURINE NW 500MG. X100CA;405.60; 9; 0.00; 0.00;0.00; 0; 0.00;733739107961; N;NW;3312135; 2027-09;N;NO;4.00; 0.00;12;1;2024-03-09;0
18604;TE VERDE HP500MG. X60CA; 282.91; 13;0.00; 0.00;12.00;0; 0.00;7592710000034;N;OJ;2730803; 2026-03;N;NO;4.00; 0.00;12;1;2024-03-13;0
LO559;TECAPS 150MG. X30CA; 203.07; 60;0.00; 0.00;0.00; 0; 0.00;7591196003287;N;LO;I063787; 2026-06;N;NO;4.00; 0.00;28;1;2024-03-11;0
17604;TEFENOL 37,5/325 X20CO;355.89; 61;0.00; 0.00;0.00; 0; 0.00;7591585112477;S;LT;002; 2024-11;N;NO;4.00; 0.00;24;1;2024-03-09;0
LT519;TEKRON 200MG. X10CO; 304.77; 335; 0.00; 0.00;0.00; 0; 0.00;7591585318565;M;LT;196; 2026-10;N;NO;4.00; 0.00;60;1;1900-01-01;0
LT439;TEKRON 200MG. X30CO; 886.48; 564; 0.00; 0.00;0.00; 0; 0.00;7591585218568;M;LT;196; 2026-10;N;NO;4.00; 0.00;36;1;2024-03-09;0
15668;TELMISARTAN FZ40 X28CO;222.30; 1; 0.00; 0.00;0.00; 0; 0.00;5440656;M;XN;AB0183B; 2026-02;N;NO;4.00; 0.00;20;1;2024-03-11;0
18594;TEMPIREN DIA650/4 X10CB; 191.36; 231; 0.00; 0.00;30.00;0; 0.00;7593090002144;M;XM;230162;2025-07;N;NO;4.00; 0.00;40;1;2024-03-11;0
18593;TEMPIREN NOC650/4 X5CB;119.60; 271; 0.00; 0.00;30.00;0; 0.00;7593090002151;M;XM;230161;2026-02;N;NO;4.00; 0.00;40;1;2024-03-11;0
18430;TENA INC.PANTS CLAS L X8;358.84; 23;0.00; 0.00;0.00; 0; 0.00;7702026174156;C;100684;RZ09220925;2025-09;N;NO;4.00; 0.00;8; 1;2023-11-21;0
18432;TENA INC.PANTS ULTRA L X8; 358.84; 30;0.00; 0.00;0.00; 0; 0.00;7702026181390;C;100684;RZ09220925;2025-09;N;NO;4.00; 0.00;8; 1;2024-03-14;0
13286;TENOREN 100MG. X30TA;118.60; 63;0.00; 0.00;15.00;0; 0.00;7598055000562;M;IC;PM050; 2027-08;N;NO;4.00; 0.00;75;1;2024-03-09;0
TJ019;TENSIOMETR ANYCARE MANUAL; 1560.00;3; 0.00; 0.00;0.00; 0; 0.00;8756800000192;C;TJ;10X; 2033-01;N;NO;4.00; 0.00;25;1;2023-12-19;0
AY110;TENSIOMETRO DIG.AUT. KX; 1222.00;52;0.00; 0.00;5.00; 0; 0.00;813333013308; C;KH;GDN230401; 2034-01;N;NO;4.00; 0.00;20;1;2024-03-09;0
17654;TENSIOMETRO DIG.MUÑECA KX; 1183.00;31;0.00; 0.00;5.00; 0; 0.00;813333014206; C;KH;202304005; 2034-01;N;NO;4.00; 0.00;40;1;2024-03-09;0
19261;TENSIORETIC 12,5MG. X30TA; 136.53; 267; 0.00; 0.00;0.00; 0; 0.00;791466994926; M;100923;VE68;2024-11;N;NO;4.00; 0.00;290; 1;1900-01-01;0
LT107;TENSOPIN 20MG.GOTAS 20ML.; 364.34; 1912;0.00; 0.00;0.00; 0; 0.00;7591585111906;M;GN;090; 2026-11;N;NO;4.00; 0.00;24;1;2024-03-09;0
17974;TEOFILINA ADN80 SOL.100ML; 70.29;144; 0.00; 0.00;5.00; 0; 0.00;8904187887596;M;100760;S5242; 2025-01;N;NO;4.00; 0.00;100; 1;2024-03-09;0
KV339;TERAGRIP FORTE 24H TAB. X14; 205.44; 1234;0.00; 0.00;0.00; 0; 0.00;7591821802414;M;TA;23103642310525;2025-10;N;NO;4.00; 0.00;24;1;2024-03-09;0
KV204;TERAGRIP FORTE GRAN.X6SOB; 236.60; 2736;0.00; 0.00;0.00; 0; 0.00;7591821802490;M;TA;2402062; 2026-02;N;NO;4.00; 0.00;12;1;2024-03-13;0
KV199;TERAGRIP FORTE NOC X6 SOB.;238.39; 4545;0.00; 0.00;0.00; 0; 0.00;7591821801882;M;TA;2401334; 2026-02;N;NO;4.00; 0.00;12;1;2024-03-13;0
KV760;TERAGRIP JBE.PED. 120ML.;226.20; 218; 0.00; 0.00;0.00; 0; 0.00;7591821101692;M;TA;2308337; 2025-08;N;NO;4.00; 0.00;12;1;2024-03-09;0
KV005;TERAGRIP SUPRA TAB. X10; 183.92; 556; 0.00; 0.00;0.00; 0; 0.00;7591821802186;M;TA;2302418; 2025-03;N;NO;4.00; 0.00;24;1;2024-03-09;0
KV007;TERATOSIL MIEL JBE.120ML.; 226.20; 364; 0.00; 0.00;0.00; 0; 0.00;7591821802551;N;TA;2309341; 2026-09;N;NO;4.00; 0.00;12;1;2024-03-09;0
12569;TERBICRYM 1% CREMA X20GR;223.59; 46;0.00; 0.00;0.00; 0; 0.00;7596654000044;M;100633;2311014; 2027-11;N;NO;4.00; 0.00;48;1;2024-03-09;0
12567;TERBICRYM 1% SOL TO X30ML; 195.70; 2; 0.00; 0.00;0.00; 0; 0.00;7596654000075;M;100633;23002; 2025-05;N;NO;4.00; 0.00;62;1;2024-03-09;0
17904;TERBICRYM 250MG. X14TA;335.63; 5; 0.00; 0.00;0.00; 0; 0.00;7596654000068;M;100633;2306002; 2025-06;N;NO;4.00; 0.00;12;1;2024-03-09;0
DP013;TERBINAFINA DP CR.1% 15GR.;151.06; 515; 0.00; 0.00;0.00; 0; 0.00;7592616584126;M;DP;31048; 2025-10;N;NO;4.00; 0.00;120; 1;2024-03-09;0
18454;TERMISUR 40MG. X30CO;238.46; 67;0.00; 0.00;0.00; 0; 0.00;788070698616; M;PC;18202; 2025-06;N;NO;4.00; 0.00;96;1;2024-03-09;0
18455;TERMISUR 80MG. X30CO;345.02; 71;0.00; 0.00;0.00; 0; 0.00;724373531052; M;PC;19130; 2025-11;N;NO;4.00; 0.00;96;1;2024-03-09;0
13637;TERMOMETRO INFRAROJO KX; 624.00; 25;0.00; 0.00;5.00; 0; 0.00;813333014350; C;KH;202210007; 2033-01;N;NO;4.00; 0.00;40;1;2024-03-09;0
18992;TERODINE 2MG. X30CA; 772.02; 55;0.00; 0.00;0.00; 0; 0.00;7593090002120;M;XM;TL128DC230001; 2025-09;N;NO;4.00; 0.00;120; 1;2024-03-11;0
10490;TETERO TOMI T.2OZ 0+M; 102.10; 14;0.00; 0.00;0.00; 0; 0.00;8859140111327;C;CN;102622;2034-01;N;NO;4.00; 0.00;12;1;2024-03-09;0
10489;TETERO TOMI T.8OZ 0+M; 118.63; 1; 0.00; 0.00;0.00; 0; 0.00;8859140111303;C;CN;102622;2034-01;N;NO;4.00; 0.00;12;1;2024-03-09;0
17641;TETRACICLINA PORT500 X100; 1024.02;81;0.00; 0.00;0.00; 0; 0.00;7750215432969;M;100776;2121901; 2024-12;N;NO;4.00; 0.00;144; 1;2024-03-09;0
GE460;TETRALYSAL 300MG. X16CA; 929.21; 83;0.00; 0.00;0.00; 0; 0.00;3499320002325;M;100737;3953;2025-09;N;NO;4.00; 0.00;100; 1;2024-03-17;0
18497;TEVIX 2,5MG. X30TA;518.70; 26;0.00; 0.00;0.00; 0; 0.00;7591651001735;M;ZP;318242T001;2026-05;N;NO;4.00; 0.00;90;1;2024-03-11;0
18498;TEVIX 5MG. X30TA;791.70; 49;0.00; 0.00;25.00;0; 0.00;7591651001759;M;ZP;318243T001;2026-05;N;NO;4.00; 0.00;90;1;2024-03-11;0
18003;THREE MAGN.PC400/99 60CA;325.00; 372; 0.00; 0.00;5.00; 0; 0.00;787790474555; N;100933;15692; 2026-11;N;NO;4.00; 0.00;100; 1;2024-03-09;0
18445;THYROX 50MCG. X30TA; 105.39; 142; 0.00; 0.00;55.00;0; 0.00;7598055001316;M;IC;K09220722; 2024-09;N;NO;4.00; 0.00;120; 1;2024-03-09;0
KL071;TIALIN 100MG. X10CO; 263.90; 123; 0.00; 0.00;5.00; 0; 0.00;7591619519104;M;KN;0011;2025-10;N;NO;4.00; 0.00;24;1;2024-03-15;0
PD860;TIALIN 50MG. X10CO;162.50; 128; 0.00; 0.00;5.00; 0; 0.00;7591955000755;M;KN;0062;2028-02;N;NO;4.00; 0.00;24;1;2024-03-09;0
PD880;TIALIN 50MG. X30CO;370.50; 226; 0.00; 0.00;5.00; 0; 0.00;7591955000854;M;KN;0062;2028-02;N;NO;4.00; 0.00;24;1;2024-03-14;0
MO190;TIAZOMETS 10/20 X14TA; 251.37; 119; 0.00; 0.00;0.00; 0; 0.00;7705323242115;M;AP;239201;2024-10;N;NO;4.00; 0.00;300; 1;2024-03-09;0
18763;TIBELIA 2,5MG. X28CA.BLA;490.53; 16;0.00; 0.00;0.00; 0; 0.00;7598668001246;M;100696;178A;2025-10;N;NO;4.00; 0.00;288; 1;2024-03-09;0
18475;TICAT 90MG. X30TA; 468.00; 9; 0.00; 0.00;15.00;0; 0.00;7599112000280;M;100773;E3S2GTA018;2025-07;N;NO;4.00; 0.00;10;1;2024-03-09;0
MY300;TILODRIN 30MG.JBE. 120ML.; 219.12; 3317;0.00; 0.00;0.00; 0; 0.00;7592601100546;M;AP;406901;2026-02;N;NO;4.00; 0.00;36;1;2024-03-09;0
MY290;TILODRIN GOTAS 15ML.;142.92; 424; 0.00; 0.00;0.00; 0; 0.00;7592601100539;M;AP;302703;2026-11;N;NO;4.00; 0.00;210; 1;2024-03-13;0
14761;TIMOLOL DIS0,5 SO.OF.10ML; 89.25;319; 0.00; 0.00;0.00; 0; 0.00;7598252101444;M;100740;230420;2026-03;N;NO;4.00; 0.00;500; 1;2024-03-09;0
12828;TINIDAZOL PX500MG. X4TA; 53.30;320; 0.00; 0.00;10.00;0; 0.00;7594001100539;M;RZ;7147;2026-08;N;NO;4.00; 0.00;48;1;1900-01-01;0
16495;TINTURA VALER ABE30ML.X12; 1049.26;18;0.00; 0.00;0.00; 0; 0.00;7597134000967;N;100801;V001;2026-02;N;NO;4.00; 0.00;12;1;2024-03-12;0
RZ190;TIOCHAX 4MG. X12CO;118.30; 702; 0.00; 0.00;5.00; 0; 0.00;7594001100362;M;RZ;7356;2027-01;N;NO;4.00; 0.00;48;1;2024-03-09;0
17255;TIOCHAX PLUS 400-4 X10TA;143.00; 755; 0.00; 0.00;10.00;0; 0.00;7594001101734;M;RZ;7367;2026-01;N;NO;4.00; 0.00;48;1;2024-03-09;0
QM480;TIOCOL 8MG. X10TA; 139.10; 268; 0.00; 0.00;5.00; 0; 0.00;7592454889186;M;100653;3503589; 2025-04;N;NO;4.00; 0.00;48;1;2024-03-09;0
MK959;TIOCOLCHICOSIDO +MK4 X12;128.51; 491; 0.00; 0.00;15.00;0; 0.00;7591519007749;M;MK;33986; 2026-04;N;NO;4.00; 0.00;120; 1;2024-03-11;0
12083;TIOCOLCHICOSIDO AL4MG.50A; 2321.80;240; 0.00; 0.00;15.00;0; 0.00;7597758000053;M;100646;1323038; 2026-02;N;NO;4.00; 0.00;30;1;2024-03-13;0
12080;TIOCOLCHICOSIDO AL4MG.X2A; 142.22; 1777;0.00; 0.00;50.00;0; 0.00;75971359; M;100646;2222297; 2025-08;N;NO;4.00; 0.00;800; 1;2024-03-13;0
PA096;TIOCOLCHICOSIDO BT4 X12TA; 123.50; 18;0.00; 0.00;0.00; 0; 0.00;7591243850758;M;PA;9234102; 2025-07;N;NO;4.00; 0.00;48;1;2024-03-11;0
16708;TIOCOLCHICOSIDO DAC4 10TA; 61.57;1195;0.00; 0.00;0.00; 0; 0.00;7598578000308;M;100661;V372;2025-03;N;NO;4.00; 0.00;600; 1;2024-03-09;0
17197;TIOCOLCHICOSIDO GN4 X10CO; 105.00; 580; 0.00; 0.00;0.00; 0; 0.00;7591585377807;M;LT;0811;2027-06;N;NO;4.00; 0.00;72;1;2024-03-09;0
17448;TIOCOLCHICOSIDO LS4 X10TA; 115.39; 638; 0.00; 0.00;5.00; 0; 0.00;7592454003667;M;100653;3504849; 2025-08;N;NO;4.00; 0.00;48;1;2024-03-09;0
11565;TIOCOLFEN 600-4 X10TA; 198.90; 2184;0.00; 0.00;5.00; 0; 0.00;7592454891288;M;100653;3505811; 2026-01;N;NO;4.00; 0.00;48;1;2024-03-11;0
QM360;TIOCOLFEN 600-4 X15TA; 268.76; 1292;0.00; 0.00;5.00; 0; 0.00;7592454001779;M;100653;3505760; 2026-01;N;NO;4.00; 0.00;48;1;2024-03-11;0
11514;TIRAS REACTIVAS GE100 X50; 692.90; 268; 0.00; 0.00;0.00; 0; 0.00;883489000750; C;100637;212360207; 2025-05;N;NO;4.00; 0.00;240; 1;2024-03-12;0
16863;TIROSTAT 50MG. X100TA; 1522.50;39;0.00; 0.00;0.00; 0; 0.00;7707355054179;M;AP;18500923;2026-09;N;NO;4.00; 0.00;12;1;2024-03-09;0
16911;TIROSTAT 50MG. X4TA; 183.40; 101; 0.00; 0.00;0.00; 0; 0.00;7707355057347;M;AP;20001221;2024-12;N;NO;4.00; 0.00;100; 1;2024-03-09;0
12007;TIROXIN 100MCG. X50TA; 443.47; 1355;0.00; 0.00;20.00;0; 0.00;7707355054186;M;AP;17940823;2025-03;N;NO;4.00; 0.00;182; 1;2024-03-13;0
18996;TIROXIN 112MCG. X50TA; 466.25; 110; 0.00; 0.00;0.00; 0; 0.00;7707355054193;M;AP;12800723;2025-01;N;NO;4.00; 0.00;120; 1;2024-02-06;0
18419;TIROXIN 125MCG. X50TA; 447.21; 297; 0.00; 0.00;15.00;0; 0.00;7707355054209;M;AP;13270723;2025-01;N;NO;4.00; 0.00;182; 1;2024-03-13;0
18420;TIROXIN 150MCG. X50TA; 475.81; 215; 0.00; 0.00;15.00;0; 0.00;7707355057958;M;AP;17210823;2025-02;N;NO;4.00; 0.00;146; 1;2024-03-15;0
12365;TIROXIN 25MCG X50TA; 311.18; 1374;0.00; 0.00;20.00;0; 0.00;7707355054223;M;AP;24151123;2025-05;N;NO;4.00; 0.00;182; 1;2024-03-13;0
12006;TIROXIN 50MCG. X50TA;420.32; 1168;0.00; 0.00;20.00;0; 0.00;7707355054230;M;AP;13250723;2025-01;N;NO;4.00; 0.00;182; 1;2024-03-13;0
17561;TIZAFEN 350MG/2MG. X20TA;376.26; 129; 0.00; 0.00;0.00; 0; 0.00;7707355055282;M;AP;10630623;2025-06;N;NO;4.00; 0.00;160; 1;2024-03-13;0
14779;TIZANIDINA LAT2MG. X30TA;273.00; 27;0.00; 0.00;0.00; 0; 0.00;720524031099; M;100769;TZD106;2026-04;N;NO;4.00; 0.00;200; 1;2024-03-09;0
