barcode;name;price_usd;sale;due_date;stock
7468191030153;SERTRALINA 50MG X 10 X 10 TAB (INMENOL);13.61;0.00%;1/6/2024;1000
1831487213534;SILDENAFIL 100 MG X 4 TABLETAS (FAHD);2.23;0.00%;1/5/2024;1000
7594001101642;SILDENAFIL 100MG X 1 TAB (SILDEX) PLUS ANDEX;0.99;0.00%;1/7/2025;1000
7594001101413;SILDENAFIL 50MG X 1 TAB (SILDEX) PLUS ANDEX;0.76;0.00%;1/7/2026;1000
7594001101420;SILDENAFIL 50MG X 2 TAB (SILDEX) PLUS ANDEX;1.31;0.00%;1/8/2026;1000
8906130231227;SILDENAFIL BP 50MG X 8 TAB (ERBRIX-50) BRIXMEDIC;1.32;0.00%;1/12/2025;1000
7703712030787;SILDENAFILO 50MG X 2 TAB (COASPHARMA);0.48;0.00%;1/11/2025;1000
7896714273785;SIMETICONA 125MG X 10 CAPS (NEOQUIMICA);1.21;0.00%;1/1/2025;1000
7598455000681;SIMETICONA 160MG X 10 TAB (BIOGLASS);3.08;0.00%;1/4/2026;1000
7592803001603;SIMVASTATINA 20MG X 20 TAB (CYNT) DOLLDER;3.80;0.00%;1/11/2026;1000
8906130231784;SIMVASTATINA 40MG X 10 X 10 TAB (BRIXMEDIC);15.27;0.00%;1/5/2025;1000
7705323242115;SIMVASTATINA/EZETIMIBE 10MG/20MG X 14 TAB (TIAZOMETS) MEYER;6.97;0.00%;1/10/2024;1000
730170649098;SITAGLIPTINA/METFORMINA 50MG/500MG X 10 TAB (KMPLUS);2.46;0.00%;1/6/2025;1000
7598176000304;SITAGLIPTINA/METFORMINA 50MG/500MG X 30 TAB (ANGELUS);6.33;0.00%;1/2/2026;1000
8904324102124;SITAGLIPTINA/METFORMINA 50MG/500MG X 30 TAB (SISTAGLIP-M) EDS;5.28;0.00%;1/8/2024;1000
7598677000292;SUCRALFATO 1GR X 10 TAB (CLEO PHARMA);2.58;0.00%;1/7/2025;1000
736372692238;SUCRALFATO 1GR X 10 TAB (H&M);3.03;0.00%;1/12/2025;1000
7598852000710;SUCRALFATO 1GR X 10 TAB (SUCRALUNI) UNIPHARMA;3.42;0.00%;1/6/2025;1000
8904187876484;SUCRALFATO 1GR X 20 TAB ( ADN);7.26;0.00%;30/5/2025;1000
7598252000747;SUCRALFATO 1GR X 20 TAB (DISCRALFAT) DISTRILAB;5.35;0.00%;1/11/2025;1000
CA5497;SULFATO FERROSO 300MG X 10 X 10 TAB (VIDA SANA);3.03;0.00%;1/2/2025;1000
7703038050544;SULFATO FERROSO 300MG X 30 X 10 TAB (LAPROFF);11.25;0.00%;1/8/2024;1000
8906112610699;SULTAMICILINA 750 MG X 16 TAB (SULTAHEM) ADN;14.57;0.00%;1/11/2024;1000
7598578000186;SULTAMICILINA 750MG X 10 TAB (DAC55);8.94;0.00%;1/5/2025;1000
7598176000410;SULTAMICILINA 750MG X 10 TAB (ULTAMYN) ANGELUS;8.30;0.00%;1/11/2026;1000
8908020242207;TADALAFILO 20MG X 4 TAB (FARMAMED);1.10;0.00%;6/1/2026;1000
8906112610521;TAMSULOSINA 0.4 MG X 10 TAB (TAMSUHEM) ADN;0.86;0.00%;1/3/2025;1000
CA3026;TAMSULOSINA 0.4MG X 10 CAPS (KMPLUS);1.10;0.00%;1/7/2024;1000
8906130231258;TAMSULOSINA 0.4MG X 10 X 10 TAB (BRIXMEDIC);8.53;0.00%;1/4/2025;1000
8904330300439;TAMSULOSINA 0.4MG X 10 X 10 TAB (CRUZ VERDE);5.16;0.00%;1/6/2024;1000
8904307701177;TAMSULOSINA 0.4MG X 10 X 10 TAB (TAMSUWELL) WELLONA PHARMA;4.83;10.00%;1/9/2024;1000
675696260191;TAMSULOSINA 0.4MG X 30 CAPS (BUKA);2.68;0.00%;1/4/2026;1000
7598176000069;TAMSULOSINA 0.4MG X 30 TAB (ANGELUS);3.97;0.00%;1/1/2026;1000
7598578000674;TAMSULOSINA 0.4MG X 30 TAB (DAC55);1.88;0.00%;1/6/2026;1000
7592803002372;TAMSULOSINA 0.4MG X 30 TAB (HEPROX) DOLLDER;8.15;0.00%;1/8/2026;1000
7598176000755;TAMSULOSINA/DUTASTERIDA 0.4MG/0.5MG X 30 TAB (ANGELUS);14.85;0.00%;1/8/2025;1000
791466994933;TELMISARTAN/CLORTALIDONA 80MG/12.5MG X 30 TAB (DIUCOR80) DPT;12.65;0.00%;1/11/2024;1000
21241259262;TEOFILINA 100MG X 10 TAB (BUKA);2.06;0.00%;1/6/2024;1000
7592601301837;TERBINAFINA 250MG X 20 TAB (PERTEN) MEYER;13.97;0.00%;1/6/2025;1000
7750215432969;TETRACICLINA 500MG X 10 X 10 TAB (PORTUGAL);27.50;0.00%;1/12/2024;1000
7598852001700;TIAMAZOL 5MG X 30 TAB (TIAZUNI) UNIPHARMA;3.99;0.00%;1/10/2025;1000
7598429002918;TINIDAZOL 500MG X 10 TAB (CAMBRIDGE);1.57;0.00%;1/8/2025;1000
8906130230336;TINIDAZOL 500MG X 10 X 10 TAB BLISTER (BRIXMEDIC);13.75;0.00%;1/4/2026;1000
7594001100539;TINIDAZOL 500MG X 4 TAB (PLUS ANDEX);1.40;0.00%;1/8/2026;1000
7598578000308;TIOCOLCHICOSIDO 4MG X 10 TAB (DAC55);1.66;0.00%;1/3/2025;1000
8906082151468;TIOCOLCHICOSIDO 4MG X 10 TAB (FARMAMED);1.38;0.00%;1/1/2025;1000
7594001100362;TIOCOLCHICOSIDO 4MG X 12 TAB (TIOCHAX) PLUS ANDEX;3.29;0.00%;1/1/2027;1000
736372722416;TIOCOLCHICOSIDO 8MG X 10 TAB (H&M);3.12;0.00%;1/2/2026;1000
7598176000564;TIZANIDINA 2MG X 10 TAB (ANGELUS);3.56;0.00%;1/7/2025;1000
7598981001107;TOPIRAMATO 100MG X 30 TAB (JMW);5.07;0.00%;1/10/2025;1000
7598981001091;TOPIRAMATO 50MG X 30 TAB (JMW);2.90;0.00%;1/10/2025;1000
7598852001335;TOPIRAMATO 50MG X 30 TAB (TOPICTUNI) UNIPHARMA;6.88;0.00%;2/7/2025;1000
78967142576000;TORSILAX X 200 TAB (NEOQUIMICA);31.35;0.00%;1/7/2025;1000
7597134002091;TOTUMALT 0.5GR/0.5GR X 70 CAPS ( LA ABEJITA);3.64;0.00%;1/12/2024;1000
736372722423;TRIMEBUTINA 200MG X 10 TAB (H&M);1.81;0.00%;1/2/2026;1000
8906130230329;TRIMETOPRIM/SULFA 160MG/800MG X 10 X 10 TAB (BRIXMEDIC);12.79;0.00%;1/6/2025;1000
8904278581051;TRIMETOPRIM/SULFAMETOXAZOL 160MG/800MG X 10 X 10 TAB (FAHD);9.49;0.00%;1/11/2024;1000
7597533001473;TRIMETOPRIM/SULFAMETOXAZOL 80MG-400MG X 10 TAB (ZAKI);0.50;0.00%;1/4/2025;1000
7592946168423;VALERIANA 300MG X 90 CAPS (ARCO IRIS);5.17;0.00%;1/9/2025;1000
7598176000236;VALSARTAN 160MG X 10 TAB (ANGELUS);2.37;0.00%;1/1/2026;1000
8906109692387;VALSARTAN 80MG X 14 TAB (ADN);2.15;0.00%;1/8/2024;1000
7592803001498;VENLAFAXINA 150MG X 10 CAPS L.P (IDOXEN) DOLLDER;12.54;0.00%;1/12/2025;1000
7592803002235;VENLAFAXINA 75MG X 30 CAPS L.P (IDOXEN) DOLLDER;9.78;0.00%;1/12/2026;1000
7598677000209;VENLAFAXINA 75MG X 30 TAB (CLEO PHARMA);6.38;0.00%;1/8/2025;1000
7703153000639;VITAMINA A 50.000UI X 5 X 10 CAPS (RETIBLAN) GRUPO PROCAPS;9.02;0.00%;1/6/2026;1000
8904278576453;VITAMINA C 1GR X 20 TAB EFERVESCENTE NARANJA (FAHD);4.23;0.00%;1/2/2025;1000
8904278576835;VITAMINA C 500MG X 10 BLISTER X 10 TAB MASTICABLE (FAHD);7.15;0.00%;1/2/2025;1000
7468999182047;VITAMINA C 500MG X 10 X 10 TAB (ALFA);24.75;0.00%;1/7/2025;1000
7703712036222;VITAMINA C 500MG X 10 X 10 TAB MASTICABLE (COASPHARMA);13.48;0.00%;1/6/2025;1000
7750215011379;VITAMINA C 500MG X 10 X 10 TAB MASTICABLE (PORTUGAL);8.64;0.00%;1/10/2026;1000
7702184580202;VITAMINA C 500MG X 12 X 12 TAB MASTICABLE SABOR NARANJA (VICAL);10.38;0.00%;1/1/2026;1000
7594000851425;VITAMINA C 500MG X 30 TAB (BIOQUIMICA);4.87;0.00%;1/8/2025;1000
7597134000899;VITAMINA C 500MG X 70 CAPS (LA ABEJITA);6.60;0.00%;1/9/2025;1000
7596347805598;VITAMINA C/D3/ZINC X 10 TAB MAST NARANJA SIN AZUCAR (CEEDEEZINC);1.04;0.00%;1/5/2024;1000
7750215009635;VITAMINA C+ ZINC 1GR/10MG EFERV 1 TUBO X 10 COMP (REDOZINC) PORTUGAL;2.29;0.00%;1/5/2025;1000
7597134000950;VITAMINA E Y SELENIO X 60 CAPS (LA ABEJITA);9.63;0.00%;1/12/2025;1000
7598869002066;WARFARINA 5MG X 30 TAB (NIO);1.60;0.00%;1/1/2025;1000
7597134000882;ZINC 73.20MG X 70 CAPS (LA ABEJITA);5.50;0.00%;1/1/2026;1000
6930697120771;CENTRO DE CAMA SUPER ABSORBENTE X 10 UNID (BRIXMEDIC);6.06;0.00%;1/7/2026;1000
48526055401;CEPILLO LAVA TETERO C/ESPON-TETINA (NUBY) ( NUBY );5.99;0.00%;1/6/2035;1000
48526055456;CEPILLO LAVA TETERO CERDAS NYLON (NUBY) ( NUBY );4.03;0.00%;1/9/2035;1000
48526055166;CEPILLO LAVA TETERO CON ESPONJA Y LAVA TETINA EXTRAIBLE (NUBY);7.20;0.00%;1/12/2035;1000
7597297000446;CREMA DENTAL ADVANCED CRYSTALS X 120G ( ICEBERG );1.00;0.00%;1/12/2032;1000
7592803000811;DECAMETRINA CHAMPU X 100ML (NOPUCID) DOLLDER;3.74;0.00%;1/8/2025;1000
7592803000835;DECAMETRINA LOCION X 100ML (NOPUCID) DOLLDER;3.88;0.00%;1/6/2025;1000
548626595361;DISPENSADOR DE LECHE 3 COMPARTIMIENTO PARA BEBES (ZOEDD) ( ZOEDD );3.40;0.00%;1/10/2035;1000
7590005008406;DRENE ACONDICIONADOR PROH CABELLO LISO X 200ML ( FISA C.A );2.34;0.00%;1/12/2035;1000
7590005008420;DRENE ACONDICIONADOR PROH CABELLO SECO X 200ML ( FISA C.A );2.32;0.00%;1/12/2035;1000
7590005008437;DRENE ACONDICIONADOR PROH CABELLO SECO X 370ML ( FISA C.A );3.19;0.00%;1/12/2035;1000
7590005008468;DRENE PROH ACONDICIONADOR 3 MIN BRILLO X 200ML ( FISA C.A );2.14;0.00%;1/12/2035;1000
7592782001069;ENJUAGUE BUCAL HIERBABUENA X 250ML SOL (SOLUNOVAR DAILY FRESH) VINCENTI;2.92;0.00%;1/7/2025;1000
7592782001052;ENJUAGUE BUCAL HIERBABUENA X 60ML SOL SPRAY (SOLUNOVAR DAILY FRESH) VINCENTI;1.82;0.00%;1/8/2025;1000
7592782001120;ENJUAGUE BUCAL MENTA X 250ML SOL (SOLUNOVAR DAILY FRESH) VINCENTI;2.92;0.00%;1/10/2025;1000
7592782001137;ENJUAGUE BUCAL MENTA X 500ML SOL (SOLUNOVAR DAILY FRESH) VINCENTI;5.25;0.00%;1/10/2025;1000
7592782001113;ENJUAGUE BUCAL MENTA X 60ML SPRAY SOL (SOLUNOVAR DAILY FRESH) VINCENTI;1.77;0.00%;1/9/2025;1000
7590005164546;EVERY NIGHT ACONDICIONADOR CACAO CABELLO OPACO X 365ML ( FISA C.A );3.05;0.00%;1/12/2035;1000
7590005164539;EVERY NIGHT BIO ACONDICIONADOR COCO X 365ML ( FISA C.A );3.05;0.00%;1/12/2035;1000
7590005164508;EVERY NIGHT BIO ACONDICIONADOR FRUTAS CABELLO SECO X 210ML ( FISA C.A );2.19;0.00%;1/12/2030;1000
7590005164515;EVERY NIGHT BIO ACONDICIONADOR FRUTAS CABELLO SECO X 365ML ( FISA C.A );3.03;0.00%;1/12/2030;1000
7590005164522;EVERY NIGHT BIO ACONDICIONADOR TE VERDE CABELLO RIZO X 365ML ( FISA C.A );3.03;0.00%;1/12/2030;1000
7590005164706;EVERY NIGHT BIO CREMA DE PEINA TE VERDE CABELLO RIZO X 300GR ( FISA C.A );2.30;0.00%;1/12/2030;1000
7590005164713;EVERY NIGHT CREME DE PEINAR COCO CABELLO BRILLANTE X 300GR ( FISA C.A );2.75;0.00%;1/12/2032;1000
7590005162504;EVERY NIGHT GEL DE BA?O ALOE VERA X 370ML ( FISA C.A );2.31;0.00%;1/12/2030;1000
7590005168766;EVERY NIGHT GEL ESPUMOSO 3 EN 1 ACTIVE X 350ML ( FISA C.A );2.88;0.00%;1/12/2032;1000
7590005168773;EVERY NIGHT GEL ESPUMOSO 3 EN 1 FRESH X 350ML ( FISA C.A );2.80;0.00%;1/12/2032;1000
7590005168964;EVERY NIGHT LOCION DE AFEITAR FOR MEN X 240ML ( FISA C.A );3.30;0.00%;1/12/2030;1000
7597297000422;FLOSSPICK MENTA X 30 ICEBERG ( ICEBERG );1.36;0.00%;1/12/2030;1000
7502214986062;LUBRICANTE GEL X 100ML FRESA (PRUDENCE) TIARES;9.41;0.00%;1/12/2024;1000
7502214986055;LUBRICANTE GEL X 100ML MENTA (PRUDENCE) TIARES;9.41;0.00%;1/12/2024;1000
7502214986031;LUBRICANTE GEL X 100ML NATURAL PRUDENCE ( TIARES );8.93;0.00%;1/12/2024;1000
48526676583;NT CUCHARA DE SILICON X 1 UNID (NUBY) ( NUBY );4.39;0.00%;1/6/2035;1000
48526676194;NT KIT DE REEMPLAZO PARA VASOS (NUBY) ( NUBY );0.02;0.00%;1/6/2035;1000
48526676095;NT RESPUESTO DE BOQUILLA SILICON X 2 UNIDS 6 M+ (NUBY) ( NUBY );1.90;0.00%;1/10/2035;1000
6923509328694;PAÑAL TIPO INTERIOR ADU TALLA M X 20 (SERENITY);12.32;35.00%;1/4/2024;1000
6973920541981;PAÑALES BEBE DES. CACHETICOS TALLA G X 20 UNI (BRIXMEDIC);4.83;0.00%;1/7/2026;1000
6973920541974;PAÑALES BEBE DES. CACHETICOS TALLA M X 22 UNI (BRIXMEDIC);4.65;0.00%;1/7/2026;1000
6973920541967;PAÑALES BEBE DES. CACHETICOS TALLA P X 24 UNI (BRIXMEDIC);4.39;0.00%;1/7/2026;1000
6973920541998;PAÑALES BEBE DES. CACHETICOS TALLA XG X 18 UNI (BRIXMEDIC);4.88;0.00%;1/7/2026;1000
7591616001916;POLVO TALCO BORICADO X 200GR (BIOFARCO);3.84;0.00%;1/2/2025;1000
7591616002036;POLVO TALCO BORICADO X 90GR (BIOFARCO);2.14;0.00%;1/10/2024;1000
4005800255069;PRESERVATIVO DUO X 3 UNID ESTIMULANTE (DUO) ( DUO );1.09;0.00%;1/3/2028;1000
5011831076619;PRESERVATIVO DUO X 3 UNID KIT FIESTA (DUO) ( DUO );1.09;0.00%;1/3/2028;1000
4005800254963;PRESERVATIVO DUO X 3 UNID LUBRICADO (DUO) ( DUO );1.09;0.00%;1/3/2028;1000
4005800254994;PRESERVATIVO DUO X 3 UNID SABORES (DUO) ( DUO );1.09;0.00%;1/3/2028;1000
7502214982538;PRESERVATIVO PRUDENCE X 3 UNID ANILLOS Y PUNTOS (TIARES);2.86;0.00%;1/9/2026;1000
7502214982576;PRESERVATIVO PRUDENCE X 3 UNID EXTRAFUERTE (TIARES);2.86;0.00%;1/9/2027;1000
7502214982439;PRESERVATIVO PRUDENCE X 3 UNID RETARDANTE (TIARES);3.01;0.00%;1/8/2026;1000
7502214983573;PRESERVATIVO PRUDENCE X 5 UNID CARIBBEAN MIX (TIARES);4.07;0.00%;1/8/2027;1000
7502214982811;PRESERVATIVO PRUDENCE X 5 UNID SABOR Y AROMA (TIARES);4.07;0.00%;1/9/2027;1000
48526676446;RACK DE SECADO PARA TETEROS Y BOTELLAS (NUBY) ( NUBY );3.82;0.00%;1/9/2035;1000
CA4803;TAZA PARA BEBES PEPPA PING (STOR) ( STOR );3.09;0.00%;1/8/2030;1000
548626595363;TETERO CUELLO ANCHO TRITAN 10 OZ MORADO (ZOEDD) ( ZOEDD );9.64;0.00%;1/5/2035;1000
548626595365;TETERO CUELLO ESTANDAR PP 8 OZ ROSADO/ AZUL (ZOEDD) ( ZOEDD );3.47;0.00%;1/9/2036;1000
8412497398034;TETEROC/ ANCHO TETINA SILICON X 12 OZ MICKEY BABY (STOR) ( STOR );9.09;0.00%;1/12/2030;1000
8412497399024;TETEROC/ANCHO TETINA DE SILICON X 8 OZ MINNIE (STOR) ( STOR );8.84;0.00%;1/2/2036;1000
8412497399017;TETEROC/ANCHO TETINA SILICON X 5 OZ MINNIE BABY (STOR) ( STOR );8.58;0.00%;1/4/2030;1000
8412497398027;TETEROC/ANCHO TETINA SILICON X 8 OZ MICKEY BABY (STOR) ( STOR );8.84;0.00%;1/6/2035;1000
6930697120788;TOALLAS SANITARIAS DIURNAS ROSA X 8 UNID (BRIXMEDIC);0.79;0.00%;1/7/2026;1000
6930697120795;TOALLAS SANITARIAS NOCTURNAS ROSA X 6 UNID (BRIXMEDIC);0.72;0.00%;1/7/2026;1000
5486265953277;VASO ANTIDERRAME C/ASA Y PITILLO RETRAIBLE VER/AMARILLO (ZOEDD) ( ZOEDD );6.72;0.00%;1/8/2032;1000
000
